trial_id,mode,correct,choiceA_xy,choiceA_cell,choiceB_xy,choiceB_cell,choiceC_xy,choiceC_cell,choiceD_xy,choiceD_cell
sim1_1354,intermediate_case1,A,"[[14, 12], [23, 16], [6, 10]]","[277, 382, 221]","[[14, 11], [21, 16], [6, 10]]","[253, 380, 221]","[[15, 12], [21, 16], [6, 11]]","[278, 380, 245]","[[15, 13], [23, 16], [5, 9]]","[302, 382, 196]"
sim1_1355,intermediate_case1,B,"[[16, 4], [15, 13], [19, 23]]","[87, 302, 546]","[[16, 5], [15, 13], [19, 24]]","[111, 302, 570]","[[15, 4], [14, 15], [20, 23]]","[86, 349, 547]","[[15, 6], [15, 13], [18, 24]]","[134, 302, 569]"
sim1_1356,intermediate_case1,A,"[[6, 9], [10, 20], [13, 12]]","[197, 465, 276]","[[2, 3], [4, 14], [8, 7]]","[49, 315, 151]","[[1, 3], [2, 16], [8, 6]]","[48, 361, 127]","[[1, 5], [4, 14], [6, 6]]","[96, 315, 125]"
sim1_1357,intermediate_case1,D,"[[14, 11], [4, 11], [20, 8]]","[253, 243, 187]","[[12, 9], [5, 9], [19, 8]]","[203, 196, 186]","[[14, 9], [4, 9], [19, 7]]","[205, 195, 162]","[[14, 11], [4, 10], [21, 7]]","[253, 219, 164]"
sim1_1358,intermediate_case1,C,"[[14, 14], [15, 12], [15, 4]]","[325, 278, 86]","[[13, 12], [13, 12], [13, 5]]","[276, 276, 108]","[[13, 13], [14, 14], [13, 6]]","[300, 325, 132]","[[13, 14], [14, 14], [14, 6]]","[324, 325, 133]"
sim1_1359,intermediate_case1,B,"[[6, 8], [8, 9], [12, 11]]","[173, 199, 251]","[[4, 9], [8, 10], [11, 9]]","[195, 223, 202]","[[4, 9], [8, 9], [10, 11]]","[195, 199, 249]","[[5, 7], [8, 9], [11, 11]]","[148, 199, 250]"
sim1_136,intermediate_case1,C,"[[9, 12], [21, 13], [12, 4]]","[272, 308, 83]","[[11, 13], [21, 15], [14, 5]]","[298, 356, 109]","[[11, 13], [21, 13], [13, 4]]","[298, 308, 84]","[[9, 13], [21, 15], [12, 3]]","[296, 356, 59]"
sim1_1360,intermediate_case1,C,"[[8, 10], [9, 2], [4, 14]]","[223, 32, 315]","[[10, 8], [7, 1], [4, 12]]","[177, 6, 267]","[[9, 9], [9, 1], [3, 14]]","[200, 8, 314]","[[10, 8], [9, 1], [4, 14]]","[177, 8, 315]"
sim1_1361,intermediate_case1,D,"[[8, 8], [3, 7], [10, 2]]","[175, 146, 33]","[[6, 10], [5, 6], [10, 4]]","[221, 124, 81]","[[8, 10], [4, 5], [10, 2]]","[223, 99, 33]","[[7, 9], [5, 7], [12, 3]]","[198, 148, 59]"
sim1_1362,intermediate_case1,A,"[[9, 7], [5, 13], [12, 10]]","[152, 292, 227]","[[11, 7], [5, 13], [13, 10]]","[154, 292, 228]","[[10, 7], [6, 13], [13, 11]]","[153, 293, 252]","[[9, 5], [6, 13], [11, 9]]","[104, 293, 202]"
sim1_1363,intermediate_case1,B,"[[11, 13], [6, 22], [9, 3]]","[298, 509, 56]","[[10, 12], [5, 21], [9, 4]]","[273, 484, 80]","[[9, 11], [6, 22], [9, 4]]","[248, 509, 80]","[[11, 11], [6, 23], [9, 3]]","[250, 533, 56]"
sim1_1364,intermediate_case1,A,"[[2, 6], [11, 11], [13, 18]]","[121, 250, 420]","[[3, 7], [13, 13], [14, 19]]","[146, 300, 445]","[[3, 6], [11, 12], [14, 17]]","[122, 274, 397]","[[3, 6], [12, 11], [15, 17]]","[122, 251, 398]"
sim1_1365,intermediate_case1,C,"[[17, 7], [4, 19], [13, 14]]","[160, 435, 324]","[[15, 7], [4, 18], [13, 13]]","[158, 411, 300]","[[15, 6], [4, 17], [12, 14]]","[134, 387, 323]","[[15, 6], [5, 17], [11, 13]]","[134, 388, 298]"
sim1_1366,intermediate_case1,D,"[[10, 6], [7, 15], [12, 3]]","[129, 342, 59]","[[8, 6], [5, 13], [14, 3]]","[127, 292, 61]","[[10, 7], [7, 15], [13, 3]]","[153, 342, 60]","[[10, 6], [6, 14], [13, 5]]","[129, 317, 108]"
sim1_1367,intermediate_case1,B,"[[9, 2], [4, 10], [2, 2]]","[32, 219, 25]","[[9, 3], [4, 10], [3, 3]]","[56, 219, 50]","[[10, 2], [6, 10], [2, 2]]","[33, 221, 25]","[[9, 2], [5, 8], [4, 4]]","[32, 172, 75]"
sim1_1368,intermediate_case1,C,"[[11, 5], [9, 14], [13, 15]]","[106, 320, 348]","[[11, 6], [7, 13], [12, 14]]","[130, 294, 323]","[[12, 5], [7, 12], [13, 15]]","[107, 270, 348]","[[13, 4], [8, 12], [12, 15]]","[84, 271, 347]"
sim1_1369,intermediate_case1,B,"[[9, 7], [5, 11], [13, 7]]","[152, 244, 156]","[[8, 8], [5, 11], [13, 9]]","[175, 244, 204]","[[2, 3], [1, 3], [6, 3]]","[49, 48, 53]","[[1, 1], [1, 5], [7, 1]]","[0, 96, 6]"
sim1_137,intermediate_case1,A,"[[23, 6], [15, 14], [1, 21]]","[142, 326, 480]","[[24, 5], [17, 12], [1, 19]]","[119, 280, 432]","[[24, 7], [16, 14], [2, 20]]","[167, 327, 457]","[[22, 6], [15, 12], [2, 19]]","[141, 278, 433]"
sim1_1370,intermediate_case1,D,"[[2, 22], [9, 15], [1, 13]]","[505, 344, 288]","[[1, 24], [11, 16], [2, 13]]","[552, 370, 289]","[[2, 24], [9, 16], [2, 13]]","[553, 368, 289]","[[1, 23], [11, 17], [1, 13]]","[528, 394, 288]"
sim1_1371,intermediate_case1,D,"[[13, 6], [4, 19], [14, 11]]","[132, 435, 253]","[[13, 6], [3, 19], [14, 13]]","[132, 434, 301]","[[11, 7], [5, 21], [14, 13]]","[154, 484, 301]","[[12, 6], [4, 20], [14, 11]]","[131, 459, 253]"
sim1_1372,intermediate_case1,D,"[[13, 13], [5, 18], [1, 17]]","[300, 412, 384]","[[15, 12], [6, 16], [2, 17]]","[278, 365, 385]","[[15, 11], [4, 17], [3, 17]]","[254, 387, 386]","[[15, 12], [5, 17], [1, 16]]","[278, 388, 360]"
sim1_1373,intermediate_case1,A,"[[8, 18], [10, 10], [5, 12]]","[415, 225, 268]","[[9, 19], [11, 12], [6, 14]]","[440, 274, 317]","[[1, 13], [3, 5], [1, 7]]","[288, 98, 144]","[[9, 18], [10, 12], [5, 13]]","[416, 273, 292]"
sim1_1374,intermediate_case1,D,"[[12, 2], [11, 3], [18, 8]]","[35, 58, 185]","[[11, 2], [11, 2], [18, 9]]","[34, 34, 209]","[[10, 1], [11, 4], [18, 7]]","[9, 82, 161]","[[11, 1], [9, 2], [17, 7]]","[10, 32, 160]"
sim1_1375,intermediate_case1,B,"[[18, 15], [3, 16], [15, 11]]","[353, 362, 254]","[[16, 15], [4, 16], [15, 12]]","[351, 363, 278]","[[17, 14], [3, 17], [13, 12]]","[328, 386, 276]","[[16, 15], [3, 15], [14, 13]]","[351, 338, 301]"
sim1_1376,intermediate_case1,C,"[[16, 3], [8, 5], [10, 7]]","[63, 103, 153]","[[14, 4], [7, 4], [9, 8]]","[85, 78, 176]","[[15, 4], [7, 5], [9, 8]]","[86, 102, 176]","[[16, 4], [8, 4], [10, 7]]","[87, 79, 153]"
sim1_1377,intermediate_case1,C,"[[15, 15], [1, 6], [9, 8]]","[350, 120, 176]","[[17, 14], [2, 6], [9, 10]]","[328, 121, 224]","[[17, 16], [1, 5], [9, 9]]","[376, 96, 200]","[[17, 14], [1, 4], [7, 8]]","[328, 72, 174]"
sim1_1378,intermediate_case1,D,"[[9, 13], [18, 5], [2, 2]]","[296, 113, 25]","[[9, 12], [16, 5], [3, 4]]","[272, 111, 74]","[[9, 12], [16, 4], [4, 4]]","[272, 87, 75]","[[8, 12], [18, 5], [3, 2]]","[271, 113, 26]"
sim1_1379,intermediate_case1,A,"[[11, 18], [5, 6], [3, 14]]","[418, 124, 314]","[[12, 17], [6, 5], [1, 14]]","[395, 101, 312]","[[12, 17], [4, 6], [1, 12]]","[395, 123, 264]","[[12, 19], [6, 6], [3, 12]]","[443, 125, 266]"
sim1_138,intermediate_case1,C,"[[7, 21], [12, 4], [8, 16]]","[486, 83, 367]","[[7, 19], [12, 3], [9, 17]]","[438, 59, 392]","[[8, 19], [13, 3], [10, 17]]","[439, 60, 393]","[[7, 19], [12, 2], [10, 16]]","[438, 35, 369]"
sim1_1380,intermediate_case1,D,"[[10, 19], [11, 2], [13, 10]]","[441, 34, 228]","[[9, 21], [13, 2], [13, 8]]","[488, 36, 180]","[[9, 19], [11, 2], [12, 9]]","[440, 34, 203]","[[9, 19], [12, 1], [12, 8]]","[440, 11, 179]"
sim1_1381,intermediate_case1,C,"[[13, 14], [3, 24], [1, 4]]","[324, 554, 72]","[[13, 16], [4, 24], [2, 3]]","[372, 555, 49]","[[12, 16], [4, 23], [2, 4]]","[371, 531, 73]","[[14, 15], [5, 22], [2, 4]]","[349, 508, 73]"
sim1_1382,intermediate_case1,C,"[[12, 10], [14, 13], [17, 4]]","[227, 301, 88]","[[11, 10], [13, 15], [18, 2]]","[226, 348, 41]","[[12, 11], [14, 14], [17, 4]]","[251, 325, 88]","[[12, 11], [13, 14], [19, 4]]","[251, 324, 90]"
sim1_1383,intermediate_case1,D,"[[5, 6], [11, 12], [12, 14]]","[124, 274, 323]","[[4, 7], [10, 10], [11, 14]]","[147, 225, 322]","[[5, 7], [12, 11], [12, 13]]","[148, 251, 299]","[[4, 6], [11, 10], [11, 14]]","[123, 226, 322]"
sim1_1384,intermediate_case1,A,"[[13, 14], [24, 24], [6, 9]]","[324, 575, 197]","[[6, 8], [19, 19], [1, 1]]","[173, 450, 0]","[[7, 7], [18, 17], [1, 1]]","[150, 401, 0]","[[8, 7], [19, 18], [1, 3]]","[151, 426, 48]"
sim1_1385,intermediate_case1,A,"[[9, 17], [12, 15], [19, 4]]","[392, 347, 90]","[[9, 16], [12, 15], [19, 5]]","[368, 347, 114]","[[9, 16], [13, 15], [20, 4]]","[368, 348, 91]","[[11, 18], [14, 15], [19, 5]]","[418, 349, 114]"
sim1_1386,intermediate_case1,B,"[[6, 8], [13, 3], [11, 11]]","[173, 60, 250]","[[5, 8], [14, 4], [13, 9]]","[172, 85, 204]","[[7, 8], [14, 5], [12, 11]]","[174, 109, 251]","[[5, 8], [13, 5], [13, 11]]","[172, 108, 252]"
sim1_1387,intermediate_case1,C,"[[13, 13], [24, 8], [1, 3]]","[300, 191, 48]","[[13, 13], [22, 7], [2, 5]]","[300, 165, 97]","[[12, 13], [23, 9], [3, 4]]","[299, 214, 74]","[[12, 14], [24, 8], [2, 3]]","[323, 191, 49]"
sim1_1388,intermediate_case1,B,"[[9, 5], [5, 6], [9, 11]]","[104, 124, 248]","[[11, 5], [3, 6], [10, 10]]","[106, 122, 225]","[[9, 6], [5, 6], [11, 10]]","[128, 124, 226]","[[11, 5], [3, 6], [10, 11]]","[106, 122, 249]"
sim1_1389,intermediate_case1,B,"[[5, 4], [4, 22], [14, 13]]","[76, 507, 301]","[[3, 5], [2, 23], [13, 13]]","[98, 529, 300]","[[4, 5], [2, 23], [14, 13]]","[99, 529, 301]","[[4, 3], [2, 24], [14, 14]]","[51, 553, 325]"
sim1_139,intermediate_case1,B,"[[14, 13], [4, 20], [12, 14]]","[301, 459, 323]","[[14, 14], [4, 21], [13, 15]]","[325, 483, 348]","[[14, 15], [3, 22], [12, 14]]","[349, 506, 323]","[[14, 15], [2, 22], [13, 13]]","[349, 505, 300]"
sim1_1390,intermediate_case1,D,"[[7, 5], [15, 6], [16, 13]]","[102, 134, 303]","[[7, 6], [16, 4], [14, 12]]","[126, 87, 277]","[[9, 7], [16, 6], [14, 13]]","[152, 135, 301]","[[9, 5], [16, 6], [15, 13]]","[104, 135, 302]"
sim1_1391,intermediate_case1,C,"[[6, 19], [10, 17], [10, 12]]","[437, 393, 273]","[[6, 18], [12, 16], [11, 12]]","[413, 371, 274]","[[5, 18], [12, 16], [11, 12]]","[412, 371, 274]","[[4, 18], [10, 16], [9, 12]]","[411, 369, 272]"
sim1_1392,intermediate_case1,A,"[[12, 16], [9, 3], [5, 5]]","[371, 56, 100]","[[12, 16], [9, 3], [6, 5]]","[371, 56, 101]","[[12, 15], [9, 2], [6, 4]]","[347, 32, 77]","[[10, 17], [11, 4], [4, 4]]","[393, 82, 75]"
sim1_1393,intermediate_case1,D,"[[17, 8], [7, 11], [15, 1]]","[184, 246, 14]","[[18, 10], [5, 11], [15, 2]]","[233, 244, 38]","[[16, 8], [7, 13], [15, 1]]","[183, 294, 14]","[[17, 8], [5, 11], [14, 2]]","[184, 244, 37]"
sim1_1394,intermediate_case1,C,"[[1, 3], [9, 10], [17, 18]]","[48, 224, 424]","[[2, 3], [9, 10], [15, 18]]","[49, 224, 422]","[[6, 9], [14, 15], [22, 23]]","[197, 349, 549]","[[2, 2], [9, 10], [15, 17]]","[25, 224, 398]"
sim1_1395,intermediate_case1,D,"[[4, 6], [19, 11], [15, 12]]","[123, 258, 278]","[[4, 4], [19, 11], [15, 12]]","[75, 258, 278]","[[4, 6], [19, 11], [14, 14]]","[123, 258, 325]","[[5, 5], [17, 11], [15, 14]]","[100, 256, 326]"
sim1_1396,intermediate_case1,B,"[[12, 16], [3, 12], [11, 18]]","[371, 266, 418]","[[13, 14], [4, 13], [10, 17]]","[324, 291, 393]","[[13, 14], [3, 14], [9, 17]]","[324, 314, 392]","[[14, 15], [4, 12], [9, 18]]","[349, 267, 416]"
sim1_1397,intermediate_case1,C,"[[2, 2], [3, 6], [12, 4]]","[25, 122, 83]","[[1, 2], [3, 7], [14, 2]]","[24, 146, 37]","[[1, 1], [5, 8], [12, 4]]","[0, 172, 83]","[[2, 2], [5, 6], [13, 4]]","[25, 124, 84]"
sim1_1398,intermediate_case1,B,"[[6, 23], [2, 6], [11, 17]]","[533, 121, 394]","[[6, 23], [3, 7], [11, 18]]","[533, 146, 418]","[[4, 23], [1, 7], [12, 17]]","[531, 144, 395]","[[6, 24], [1, 7], [10, 18]]","[557, 144, 417]"
sim1_1399,intermediate_case1,A,"[[6, 4], [17, 16], [9, 3]]","[77, 376, 56]","[[8, 5], [16, 17], [10, 2]]","[103, 399, 33]","[[6, 3], [16, 17], [10, 2]]","[53, 399, 33]","[[6, 3], [16, 15], [9, 3]]","[53, 351, 56]"
sim1_14,intermediate_case1,C,"[[1, 16], [15, 16], [21, 22]]","[360, 374, 524]","[[3, 14], [13, 16], [19, 20]]","[314, 372, 474]","[[2, 14], [14, 15], [19, 20]]","[313, 349, 474]","[[3, 14], [14, 16], [21, 22]]","[314, 373, 524]"
sim1_140,intermediate_case1,C,"[[12, 19], [12, 15], [8, 4]]","[443, 347, 79]","[[14, 19], [14, 15], [8, 5]]","[445, 349, 103]","[[13, 19], [12, 14], [9, 4]]","[444, 323, 80]","[[14, 19], [13, 14], [8, 5]]","[445, 324, 103]"
sim1_1400,intermediate_case1,C,"[[4, 12], [12, 11], [10, 17]]","[267, 251, 393]","[[4, 11], [13, 12], [8, 15]]","[243, 276, 343]","[[3, 11], [13, 13], [8, 17]]","[242, 300, 391]","[[4, 12], [13, 12], [8, 16]]","[267, 276, 367]"
sim1_1401,intermediate_case1,A,"[[16, 16], [7, 5], [7, 6]]","[375, 102, 126]","[[17, 15], [7, 4], [6, 6]]","[352, 78, 125]","[[16, 17], [5, 3], [5, 7]]","[399, 52, 148]","[[17, 15], [5, 3], [7, 6]]","[352, 52, 126]"
sim1_1402,intermediate_case1,D,"[[15, 13], [3, 20], [12, 6]]","[302, 458, 131]","[[15, 13], [3, 20], [10, 8]]","[302, 458, 177]","[[17, 12], [4, 21], [10, 8]]","[280, 483, 177]","[[16, 12], [2, 21], [12, 7]]","[279, 481, 155]"
sim1_1403,intermediate_case1,D,"[[16, 23], [8, 14], [11, 2]]","[543, 319, 34]","[[16, 23], [10, 13], [12, 3]]","[543, 297, 59]","[[16, 24], [8, 14], [13, 2]]","[567, 319, 36]","[[18, 24], [9, 13], [11, 1]]","[569, 296, 10]"
sim1_1404,intermediate_case1,B,"[[9, 6], [21, 4], [11, 12]]","[128, 92, 274]","[[9, 7], [21, 3], [12, 10]]","[152, 68, 227]","[[8, 8], [22, 5], [13, 12]]","[175, 117, 276]","[[8, 7], [22, 3], [11, 11]]","[151, 69, 250]"
sim1_1405,intermediate_case1,A,"[[8, 6], [7, 12], [8, 11]]","[127, 270, 247]","[[7, 6], [6, 11], [6, 9]]","[126, 245, 197]","[[8, 6], [8, 13], [7, 9]]","[127, 295, 198]","[[8, 7], [6, 12], [6, 10]]","[151, 269, 221]"
sim1_1406,intermediate_case1,D,"[[3, 5], [2, 5], [8, 5]]","[98, 97, 103]","[[4, 5], [2, 5], [8, 5]]","[99, 97, 103]","[[4, 5], [3, 4], [10, 6]]","[99, 74, 129]","[[4, 5], [2, 4], [10, 5]]","[99, 73, 105]"
sim1_1407,intermediate_case1,D,"[[4, 16], [16, 2], [13, 14]]","[363, 39, 324]","[[3, 17], [18, 3], [14, 12]]","[386, 65, 277]","[[5, 16], [17, 3], [13, 13]]","[364, 64, 300]","[[5, 18], [18, 1], [14, 13]]","[412, 17, 301]"
sim1_1408,intermediate_case1,B,"[[6, 9], [18, 11], [16, 13]]","[197, 257, 303]","[[2, 1], [12, 4], [11, 5]]","[1, 83, 106]","[[6, 7], [17, 11], [15, 11]]","[149, 256, 254]","[[6, 8], [18, 11], [15, 13]]","[173, 257, 302]"
sim1_1409,intermediate_case1,D,"[[23, 15], [16, 9], [18, 5]]","[358, 207, 113]","[[22, 16], [15, 10], [18, 6]]","[381, 230, 137]","[[21, 15], [17, 9], [18, 5]]","[356, 208, 113]","[[21, 14], [15, 11], [17, 5]]","[332, 254, 112]"
sim1_141,intermediate_case1,C,"[[12, 18], [17, 2], [13, 10]]","[419, 40, 228]","[[12, 19], [17, 1], [14, 10]]","[443, 16, 229]","[[11, 18], [18, 1], [14, 10]]","[418, 17, 229]","[[11, 18], [17, 1], [12, 11]]","[418, 16, 251]"
sim1_1410,intermediate_case1,A,"[[4, 18], [4, 17], [11, 6]]","[411, 387, 130]","[[3, 19], [3, 17], [11, 8]]","[434, 386, 178]","[[3, 17], [2, 19], [9, 7]]","[386, 433, 152]","[[3, 18], [2, 19], [9, 8]]","[410, 433, 176]"
sim1_1411,intermediate_case1,C,"[[12, 15], [5, 8], [20, 17]]","[347, 172, 403]","[[10, 13], [3, 7], [21, 17]]","[297, 146, 404]","[[10, 15], [4, 7], [22, 15]]","[345, 147, 357]","[[10, 14], [5, 6], [20, 16]]","[321, 124, 379]"
sim1_1412,intermediate_case1,C,"[[2, 6], [10, 12], [13, 11]]","[121, 273, 252]","[[1, 8], [8, 12], [14, 11]]","[168, 271, 253]","[[1, 6], [8, 13], [13, 10]]","[120, 295, 228]","[[1, 6], [8, 13], [12, 9]]","[120, 295, 203]"
sim1_1413,intermediate_case1,B,"[[11, 7], [1, 10], [14, 9]]","[154, 216, 205]","[[11, 7], [1, 9], [14, 10]]","[154, 192, 229]","[[10, 6], [2, 10], [14, 10]]","[129, 217, 229]","[[11, 8], [2, 10], [14, 11]]","[178, 217, 253]"
sim1_1414,intermediate_case1,D,"[[15, 12], [10, 6], [3, 22]]","[278, 129, 506]","[[15, 14], [10, 4], [1, 20]]","[326, 81, 456]","[[13, 14], [11, 5], [2, 22]]","[324, 106, 505]","[[13, 13], [9, 5], [2, 21]]","[300, 104, 481]"
sim1_1415,intermediate_case1,B,"[[21, 2], [16, 11], [20, 23]]","[44, 255, 547]","[[19, 2], [16, 12], [19, 21]]","[42, 279, 498]","[[19, 3], [17, 12], [20, 23]]","[66, 280, 547]","[[21, 2], [15, 12], [20, 21]]","[44, 278, 499]"
sim1_1416,intermediate_case1,A,"[[11, 12], [24, 3], [14, 10]]","[274, 71, 229]","[[11, 13], [22, 4], [13, 11]]","[298, 93, 252]","[[12, 11], [24, 4], [14, 10]]","[251, 95, 229]","[[12, 11], [24, 5], [13, 12]]","[251, 119, 276]"
sim1_1417,intermediate_case1,C,"[[13, 12], [18, 24], [1, 7]]","[276, 569, 144]","[[12, 11], [19, 23], [2, 9]]","[251, 546, 193]","[[12, 11], [19, 24], [2, 8]]","[251, 570, 169]","[[13, 13], [18, 24], [2, 9]]","[300, 569, 193]"
sim1_1418,intermediate_case1,C,"[[3, 11], [3, 5], [7, 9]]","[242, 98, 198]","[[2, 13], [3, 3], [5, 10]]","[289, 50, 220]","[[3, 11], [3, 4], [7, 9]]","[242, 74, 198]","[[1, 11], [3, 5], [7, 10]]","[240, 98, 222]"
sim1_1419,intermediate_case1,D,"[[1, 8], [2, 13], [9, 5]]","[168, 289, 104]","[[3, 8], [4, 11], [8, 7]]","[170, 243, 151]","[[2, 8], [2, 13], [7, 7]]","[169, 289, 150]","[[3, 8], [3, 12], [9, 7]]","[170, 266, 152]"
sim1_142,intermediate_case1,B,"[[13, 10], [8, 11], [23, 4]]","[228, 247, 94]","[[13, 8], [7, 10], [22, 4]]","[180, 222, 93]","[[15, 8], [8, 10], [21, 3]]","[182, 223, 68]","[[14, 8], [6, 11], [22, 2]]","[181, 245, 45]"
sim1_1420,intermediate_case1,D,"[[14, 13], [21, 12], [18, 1]]","[301, 284, 17]","[[14, 11], [23, 11], [18, 2]]","[253, 262, 41]","[[15, 11], [22, 13], [16, 2]]","[254, 309, 39]","[[15, 12], [22, 13], [18, 1]]","[278, 309, 17]"
sim1_1421,intermediate_case1,B,"[[13, 12], [8, 5], [15, 8]]","[276, 103, 182]","[[12, 10], [7, 5], [16, 7]]","[227, 102, 159]","[[13, 12], [7, 5], [15, 6]]","[276, 102, 134]","[[12, 10], [8, 4], [15, 6]]","[227, 79, 134]"
sim1_1422,intermediate_case1,B,"[[8, 2], [14, 11], [13, 14]]","[31, 253, 324]","[[9, 3], [14, 12], [14, 13]]","[56, 277, 301]","[[10, 2], [16, 10], [13, 14]]","[33, 231, 324]","[[10, 3], [15, 12], [15, 12]]","[57, 278, 278]"
sim1_1423,intermediate_case1,C,"[[15, 15], [6, 2], [18, 10]]","[350, 29, 233]","[[14, 15], [6, 2], [18, 10]]","[349, 29, 233]","[[15, 13], [7, 1], [20, 10]]","[302, 6, 235]","[[15, 14], [6, 1], [18, 10]]","[326, 5, 233]"
sim1_1424,intermediate_case1,D,"[[6, 14], [8, 3], [16, 16]]","[317, 55, 375]","[[4, 13], [10, 3], [17, 15]]","[291, 57, 352]","[[6, 12], [8, 4], [16, 16]]","[269, 79, 375]","[[5, 14], [9, 4], [17, 15]]","[316, 80, 352]"
sim1_1425,intermediate_case1,C,"[[21, 15], [5, 17], [16, 13]]","[356, 388, 303]","[[21, 15], [6, 19], [16, 12]]","[356, 437, 279]","[[23, 14], [6, 18], [15, 13]]","[334, 413, 302]","[[21, 15], [6, 19], [14, 12]]","[356, 437, 277]"
sim1_1426,intermediate_case1,A,"[[10, 12], [14, 15], [7, 5]]","[273, 349, 102]","[[12, 13], [14, 15], [6, 6]]","[299, 349, 125]","[[10, 13], [14, 17], [6, 5]]","[297, 397, 101]","[[11, 11], [13, 16], [8, 4]]","[250, 372, 79]"
sim1_1427,intermediate_case1,C,"[[19, 8], [13, 13], [8, 2]]","[186, 300, 31]","[[19, 8], [13, 14], [7, 4]]","[186, 324, 78]","[[20, 7], [12, 13], [8, 4]]","[163, 299, 79]","[[20, 6], [13, 14], [6, 2]]","[139, 324, 29]"
sim1_1428,intermediate_case1,D,"[[9, 1], [6, 2], [6, 10]]","[8, 29, 221]","[[9, 2], [4, 3], [4, 11]]","[32, 51, 243]","[[7, 2], [5, 4], [6, 11]]","[30, 76, 245]","[[7, 1], [5, 4], [5, 10]]","[6, 76, 220]"
sim1_1429,intermediate_case1,D,"[[9, 8], [1, 4], [8, 2]]","[176, 72, 31]","[[8, 8], [2, 5], [7, 2]]","[175, 97, 30]","[[7, 7], [1, 4], [8, 2]]","[150, 72, 31]","[[9, 6], [1, 4], [8, 1]]","[128, 72, 7]"
sim1_143,intermediate_case1,A,"[[18, 3], [14, 12], [15, 12]]","[65, 277, 278]","[[18, 3], [15, 12], [14, 12]]","[65, 278, 277]","[[18, 2], [14, 11], [13, 13]]","[41, 253, 300]","[[17, 3], [14, 11], [15, 13]]","[64, 253, 302]"
sim1_1430,intermediate_case1,C,"[[3, 24], [13, 17], [12, 23]]","[554, 396, 539]","[[2, 22], [12, 17], [11, 23]]","[505, 395, 538]","[[2, 23], [13, 17], [11, 24]]","[529, 396, 562]","[[3, 24], [11, 15], [12, 23]]","[554, 346, 539]"
sim1_1431,intermediate_case1,D,"[[23, 5], [20, 4], [12, 11]]","[118, 91, 251]","[[22, 5], [22, 3], [12, 11]]","[117, 69, 251]","[[23, 5], [22, 5], [12, 11]]","[118, 117, 251]","[[23, 6], [22, 4], [13, 13]]","[142, 93, 300]"
sim1_1432,intermediate_case1,C,"[[12, 13], [8, 16], [14, 5]]","[299, 367, 109]","[[12, 13], [7, 16], [12, 3]]","[299, 366, 59]","[[10, 13], [7, 17], [12, 3]]","[297, 390, 59]","[[10, 13], [8, 17], [14, 4]]","[297, 391, 85]"
sim1_1433,intermediate_case1,C,"[[15, 4], [16, 14], [7, 3]]","[86, 327, 54]","[[14, 2], [16, 15], [9, 1]]","[37, 351, 8]","[[15, 3], [17, 15], [8, 3]]","[62, 352, 55]","[[14, 3], [18, 13], [7, 3]]","[61, 305, 54]"
sim1_1434,intermediate_case1,B,"[[16, 4], [11, 16], [11, 13]]","[87, 370, 298]","[[16, 5], [11, 15], [10, 11]]","[111, 346, 249]","[[16, 6], [9, 16], [10, 13]]","[135, 368, 297]","[[15, 5], [9, 15], [10, 12]]","[110, 344, 273]"
sim1_1435,intermediate_case1,C,"[[11, 6], [3, 21], [9, 18]]","[130, 482, 416]","[[10, 8], [3, 21], [7, 19]]","[177, 482, 438]","[[10, 7], [1, 20], [9, 18]]","[153, 456, 416]","[[11, 7], [3, 19], [9, 19]]","[154, 434, 440]"
sim1_1436,intermediate_case1,D,"[[14, 5], [16, 14], [18, 19]]","[109, 327, 449]","[[14, 5], [16, 14], [18, 18]]","[109, 327, 425]","[[12, 4], [16, 16], [17, 20]]","[83, 375, 472]","[[13, 5], [17, 14], [17, 18]]","[108, 328, 424]"
sim1_1437,intermediate_case1,A,"[[20, 5], [8, 12], [11, 13]]","[115, 271, 298]","[[22, 5], [9, 13], [10, 14]]","[117, 296, 321]","[[20, 5], [7, 13], [11, 14]]","[115, 294, 322]","[[21, 3], [9, 13], [11, 14]]","[68, 296, 322]"
sim1_1438,intermediate_case1,C,"[[10, 8], [2, 4], [6, 9]]","[177, 73, 197]","[[9, 8], [2, 4], [6, 10]]","[176, 73, 221]","[[9, 8], [3, 5], [4, 10]]","[176, 98, 219]","[[11, 8], [2, 4], [6, 10]]","[178, 73, 221]"
sim1_1439,intermediate_case1,A,"[[2, 13], [9, 14], [13, 13]]","[289, 320, 300]","[[1, 13], [9, 15], [13, 13]]","[288, 344, 300]","[[1, 12], [11, 15], [12, 14]]","[264, 346, 323]","[[2, 14], [10, 14], [12, 14]]","[313, 321, 323]"
sim1_144,intermediate_case1,A,"[[12, 10], [11, 6], [5, 7]]","[227, 130, 148]","[[11, 9], [11, 6], [5, 6]]","[202, 130, 124]","[[11, 10], [12, 6], [3, 7]]","[226, 131, 146]","[[11, 10], [10, 7], [4, 5]]","[226, 153, 99]"
sim1_1440,intermediate_case1,D,"[[12, 3], [23, 20], [13, 13]]","[59, 478, 300]","[[12, 3], [23, 19], [13, 13]]","[59, 454, 300]","[[12, 1], [23, 19], [13, 13]]","[11, 454, 300]","[[11, 2], [24, 20], [13, 13]]","[34, 479, 300]"
