trial_id,mode,correct,choiceA_xy,choiceA_cell,choiceB_xy,choiceB_cell,choiceC_xy,choiceC_cell,choiceD_xy,choiceD_cell
sim1_case1277_1,logic,B,"[[6, 18], [18, 10], [9, 6]]","[413, 233, 128]","[[1, 12], [12, 3], [4, 1]]","[264, 59, 3]","[[2, 12], [13, 4], [4, 1]]","[265, 84, 3]","[[1, 11], [13, 4], [2, 2]]","[240, 84, 25]"
sim1_case1278_1,logic,A,"[[24, 13], [19, 19], [24, 2]]","[311, 450, 47]","[[24, 14], [18, 19], [23, 1]]","[335, 449, 22]","[[23, 13], [20, 18], [24, 3]]","[310, 427, 71]","[[23, 13], [19, 17], [24, 1]]","[310, 402, 23]"
sim1_case1279_1,logic,D,"[[2, 14], [21, 11], [2, 2]]","[313, 260, 25]","[[2, 14], [22, 11], [1, 1]]","[313, 261, 0]","[[2, 13], [22, 9], [3, 2]]","[289, 213, 26]","[[1, 13], [23, 10], [2, 1]]","[288, 238, 1]"
sim1_case127_1,logic,C,"[[2, 12], [23, 19], [7, 9]]","[265, 454, 198]","[[2, 14], [23, 19], [7, 8]]","[313, 454, 174]","[[1, 13], [24, 18], [8, 8]]","[288, 431, 175]","[[2, 12], [23, 17], [8, 10]]","[265, 406, 223]"
sim1_case1280_1,logic,C,"[[12, 2], [2, 9], [17, 21]]","[35, 193, 496]","[[12, 2], [2, 9], [18, 20]]","[35, 193, 473]","[[13, 1], [1, 8], [19, 21]]","[12, 168, 498]","[[12, 1], [1, 9], [17, 20]]","[11, 192, 472]"
sim1_case1281_1,logic,A,"[[13, 1], [24, 18], [1, 19]]","[12, 431, 432]","[[12, 3], [23, 17], [2, 19]]","[59, 406, 433]","[[12, 3], [24, 17], [2, 19]]","[59, 407, 433]","[[14, 1], [24, 19], [1, 18]]","[13, 455, 408]"
sim1_case1282_1,logic,A,"[[1, 13], [17, 1], [16, 5]]","[288, 16, 111]","[[1, 14], [17, 2], [16, 6]]","[312, 40, 135]","[[1, 14], [17, 2], [15, 6]]","[312, 40, 134]","[[1, 12], [18, 2], [15, 4]]","[264, 41, 86]"
sim1_case1283_1,logic,D,"[[22, 13], [2, 1], [3, 4]]","[309, 1, 74]","[[24, 12], [2, 2], [2, 5]]","[287, 25, 97]","[[22, 12], [2, 2], [1, 4]]","[285, 25, 72]","[[24, 13], [1, 1], [1, 4]]","[311, 0, 72]"
sim1_case1284_1,logic,B,"[[23, 12], [3, 22], [23, 2]]","[286, 506, 46]","[[24, 13], [1, 23], [22, 1]]","[311, 528, 21]","[[23, 12], [2, 22], [23, 1]]","[286, 505, 22]","[[23, 12], [1, 23], [23, 1]]","[286, 528, 22]"
sim1_case1285_1,logic,C,"[[1, 12], [9, 16], [19, 24]]","[264, 368, 570]","[[2, 13], [10, 15], [19, 23]]","[289, 345, 546]","[[1, 13], [9, 16], [20, 24]]","[288, 368, 571]","[[1, 12], [10, 15], [20, 23]]","[264, 345, 547]"
sim1_case1286_1,logic,B,"[[14, 24], [1, 13], [3, 8]]","[565, 288, 170]","[[13, 24], [1, 14], [1, 9]]","[564, 312, 192]","[[12, 23], [2, 14], [1, 9]]","[539, 313, 192]","[[14, 24], [1, 15], [1, 10]]","[565, 336, 216]"
sim1_case1287_1,logic,B,"[[1, 14], [24, 23], [1, 9]]","[312, 551, 192]","[[1, 13], [24, 24], [1, 8]]","[288, 575, 168]","[[3, 12], [24, 23], [2, 7]]","[266, 551, 145]","[[2, 14], [23, 24], [2, 7]]","[313, 574, 145]"
sim1_case1288_1,logic,B,"[[18, 8], [15, 14], [1, 17]]","[185, 326, 384]","[[24, 13], [21, 21], [6, 24]]","[311, 500, 557]","[[24, 12], [19, 21], [6, 23]]","[287, 498, 533]","[[17, 8], [13, 16], [1, 17]]","[184, 372, 384]"
sim1_case1289_1,logic,D,"[[2, 13], [11, 2], [9, 4]]","[289, 34, 80]","[[6, 19], [19, 9], [15, 11]]","[437, 210, 254]","[[1, 13], [13, 4], [11, 5]]","[288, 84, 106]","[[1, 12], [12, 3], [11, 4]]","[264, 59, 82]"
sim1_case128_1,logic,B,"[[13, 1], [3, 15], [23, 7]]","[12, 338, 166]","[[13, 1], [1, 14], [24, 6]]","[12, 312, 143]","[[14, 2], [1, 14], [23, 5]]","[37, 312, 118]","[[12, 3], [1, 15], [24, 5]]","[59, 336, 119]"
sim1_case1290_1,logic,C,"[[18, 6], [4, 18], [15, 11]]","[137, 411, 254]","[[18, 8], [4, 19], [15, 13]]","[185, 435, 302]","[[18, 7], [3, 18], [17, 12]]","[161, 410, 280]","[[17, 8], [4, 17], [16, 13]]","[184, 387, 303]"
sim1_case1291_1,logic,D,"[[1, 14], [17, 23], [1, 1]]","[312, 544, 0]","[[2, 12], [19, 24], [2, 1]]","[265, 570, 1]","[[2, 13], [19, 22], [1, 3]]","[289, 522, 48]","[[1, 13], [19, 23], [1, 1]]","[288, 546, 0]"
sim1_case1292_1,logic,C,"[[12, 1], [3, 23], [24, 10]]","[11, 530, 239]","[[14, 1], [2, 23], [23, 8]]","[13, 529, 190]","[[13, 1], [1, 24], [24, 9]]","[12, 552, 215]","[[14, 2], [1, 24], [23, 8]]","[37, 552, 190]"
sim1_case1293_1,logic,A,"[[13, 1], [20, 22], [1, 4]]","[12, 523, 72]","[[13, 2], [18, 22], [2, 5]]","[36, 521, 97]","[[14, 1], [20, 23], [2, 3]]","[13, 547, 49]","[[14, 1], [18, 22], [2, 5]]","[13, 521, 97]"
sim1_case1294_1,logic,D,"[[1, 14], [5, 2], [24, 20]]","[312, 28, 479]","[[1, 12], [3, 1], [23, 20]]","[264, 2, 478]","[[3, 12], [5, 2], [23, 20]]","[266, 28, 478]","[[1, 13], [4, 1], [24, 19]]","[288, 3, 455]"
sim1_case1295_1,logic,B,"[[23, 12], [23, 9], [2, 13]]","[286, 214, 289]","[[24, 13], [22, 8], [1, 12]]","[311, 189, 264]","[[23, 13], [22, 10], [1, 11]]","[310, 237, 240]","[[23, 12], [22, 8], [2, 13]]","[286, 189, 289]"
sim1_case1296_1,logic,A,"[[24, 13], [1, 24], [1, 1]]","[311, 552, 0]","[[23, 13], [1, 23], [2, 2]]","[310, 528, 25]","[[24, 12], [2, 23], [2, 2]]","[287, 529, 25]","[[23, 13], [3, 23], [2, 2]]","[310, 530, 25]"
sim1_case1297_1,logic,C,"[[2, 12], [8, 11], [19, 24]]","[265, 247, 570]","[[1, 12], [7, 11], [18, 23]]","[264, 246, 545]","[[1, 13], [6, 12], [18, 24]]","[288, 269, 569]","[[2, 12], [8, 12], [17, 23]]","[265, 271, 544]"
sim1_case1298_1,logic,C,"[[14, 24], [1, 18], [7, 21]]","[565, 408, 486]","[[14, 24], [1, 18], [5, 22]]","[565, 408, 508]","[[13, 24], [1, 19], [5, 21]]","[564, 432, 484]","[[12, 23], [2, 19], [6, 20]]","[539, 433, 461]"
sim1_case1299_1,logic,B,"[[2, 14], [10, 23], [1, 11]]","[313, 537, 240]","[[1, 13], [9, 24], [1, 12]]","[288, 560, 264]","[[1, 12], [10, 23], [1, 11]]","[264, 537, 240]","[[3, 13], [10, 22], [2, 11]]","[290, 513, 241]"
sim1_case129_1,logic,A,"[[13, 1], [17, 7], [9, 1]]","[12, 160, 8]","[[14, 1], [17, 8], [9, 1]]","[13, 184, 8]","[[14, 2], [15, 7], [10, 2]]","[37, 158, 33]","[[14, 1], [17, 6], [9, 1]]","[13, 136, 8]"
sim1_case12_1,logic,D,"[[23, 14], [3, 10], [22, 2]]","[334, 218, 45]","[[23, 12], [2, 8], [23, 2]]","[286, 169, 46]","[[23, 12], [3, 9], [23, 1]]","[286, 194, 22]","[[24, 13], [1, 9], [22, 1]]","[311, 192, 21]"
sim1_case1300_1,logic,B,"[[17, 6], [17, 5], [4, 11]]","[136, 112, 243]","[[18, 7], [18, 6], [3, 13]]","[161, 137, 290]","[[17, 8], [19, 7], [2, 11]]","[184, 162, 241]","[[19, 6], [19, 7], [4, 13]]","[138, 162, 291]"
sim1_case1301_1,logic,A,"[[1, 12], [12, 1], [12, 10]]","[264, 11, 227]","[[1, 12], [11, 1], [11, 9]]","[264, 10, 202]","[[6, 17], [18, 6], [17, 16]]","[389, 137, 376]","[[2, 10], [11, 2], [13, 11]]","[217, 34, 252]"
sim1_case1302_1,logic,C,"[[10, 2], [7, 11], [12, 2]]","[33, 246, 35]","[[11, 2], [6, 11], [11, 4]]","[34, 245, 82]","[[12, 1], [6, 12], [12, 3]]","[11, 269, 59]","[[12, 1], [7, 11], [11, 2]]","[11, 246, 34]"
sim1_case1303_1,logic,D,"[[1, 14], [24, 14], [18, 2]]","[312, 335, 41]","[[2, 14], [23, 16], [18, 2]]","[313, 382, 41]","[[2, 12], [23, 14], [18, 2]]","[265, 334, 41]","[[1, 13], [24, 15], [19, 1]]","[288, 359, 18]"
sim1_case1304_1,logic,A,"[[13, 1], [1, 17], [21, 16]]","[12, 384, 380]","[[12, 2], [2, 16], [20, 17]]","[35, 361, 403]","[[14, 1], [2, 16], [20, 17]]","[13, 361, 403]","[[12, 2], [2, 17], [19, 15]]","[35, 385, 354]"
sim1_case1305_1,logic,A,"[[13, 1], [24, 11], [3, 8]]","[12, 263, 170]","[[14, 2], [23, 10], [3, 7]]","[37, 238, 146]","[[14, 1], [23, 10], [5, 7]]","[13, 238, 148]","[[12, 2], [24, 10], [5, 7]]","[35, 239, 148]"
sim1_case1306_1,logic,B,"[[2, 13], [4, 3], [24, 12]]","[289, 51, 287]","[[1, 13], [3, 1], [24, 11]]","[288, 2, 263]","[[1, 12], [2, 2], [23, 11]]","[264, 25, 262]","[[2, 13], [4, 3], [23, 10]]","[289, 51, 238]"
sim1_case1307_1,logic,D,"[[23, 14], [9, 7], [2, 10]]","[334, 152, 217]","[[23, 14], [10, 7], [2, 10]]","[334, 153, 217]","[[23, 14], [9, 5], [1, 10]]","[334, 104, 216]","[[24, 13], [10, 5], [1, 11]]","[311, 105, 240]"
sim1_case1308_1,logic,D,"[[19, 7], [4, 12], [15, 2]]","[162, 267, 38]","[[17, 8], [5, 11], [14, 2]]","[184, 244, 37]","[[18, 6], [5, 12], [15, 2]]","[137, 268, 38]","[[24, 13], [9, 17], [20, 6]]","[311, 392, 139]"
sim1_case1309_1,logic,B,"[[3, 13], [1, 16], [19, 24]]","[290, 360, 570]","[[1, 13], [1, 15], [18, 24]]","[288, 336, 569]","[[2, 14], [2, 16], [19, 24]]","[313, 361, 570]","[[2, 12], [2, 14], [19, 23]]","[265, 313, 546]"
sim1_case130_1,logic,A,"[[1, 13], [18, 7], [24, 13]]","[288, 161, 311]","[[1, 12], [17, 9], [23, 14]]","[264, 208, 334]","[[2, 14], [19, 7], [24, 12]]","[313, 162, 287]","[[2, 13], [19, 7], [23, 14]]","[289, 162, 334]"
sim1_case1310_1,logic,B,"[[12, 24], [2, 2], [8, 11]]","[563, 25, 247]","[[13, 24], [1, 1], [7, 10]]","[564, 0, 222]","[[12, 23], [1, 2], [7, 10]]","[539, 24, 222]","[[13, 23], [1, 2], [9, 11]]","[540, 24, 248]"
sim1_case1311_1,logic,B,"[[1, 14], [9, 20], [3, 18]]","[312, 464, 410]","[[1, 13], [8, 20], [3, 19]]","[288, 463, 434]","[[1, 14], [9, 19], [4, 20]]","[312, 440, 459]","[[2, 12], [9, 20], [5, 20]]","[265, 464, 460]"
sim1_case1312_1,logic,B,"[[16, 6], [19, 1], [5, 19]]","[135, 18, 436]","[[18, 7], [18, 2], [4, 18]]","[161, 41, 411]","[[18, 8], [17, 2], [4, 19]]","[185, 40, 435]","[[17, 6], [17, 2], [5, 17]]","[136, 40, 388]"
sim1_case1313_1,logic,A,"[[13, 24], [24, 1], [22, 6]]","[564, 23, 141]","[[12, 23], [23, 2], [21, 7]]","[539, 46, 164]","[[14, 23], [24, 2], [22, 6]]","[541, 47, 141]","[[14, 24], [23, 2], [21, 7]]","[565, 46, 164]"
sim1_case1314_1,logic,A,"[[24, 13], [1, 17], [24, 17]]","[311, 384, 407]","[[24, 12], [2, 16], [23, 18]]","[287, 361, 430]","[[23, 12], [1, 15], [24, 16]]","[286, 336, 383]","[[24, 14], [2, 17], [24, 18]]","[335, 385, 431]"
sim1_case1315_1,logic,B,"[[3, 12], [23, 7], [15, 2]]","[266, 166, 38]","[[1, 13], [24, 8], [15, 1]]","[288, 191, 14]","[[1, 13], [24, 9], [14, 1]]","[288, 215, 13]","[[1, 14], [23, 7], [14, 2]]","[312, 166, 37]"
sim1_case1316_1,logic,C,"[[13, 2], [7, 12], [23, 5]]","[36, 270, 118]","[[14, 1], [9, 13], [23, 6]]","[13, 296, 142]","[[13, 1], [7, 13], [24, 6]]","[12, 294, 143]","[[12, 2], [9, 12], [23, 6]]","[35, 272, 142]"
sim1_case1317_1,logic,A,"[[13, 1], [20, 22], [1, 2]]","[12, 523, 24]","[[12, 2], [20, 21], [2, 3]]","[35, 499, 49]","[[14, 2], [18, 22], [1, 3]]","[37, 521, 48]","[[12, 2], [19, 21], [2, 2]]","[35, 498, 25]"
sim1_case1318_1,logic,C,"[[3, 12], [15, 1], [23, 10]]","[266, 14, 238]","[[1, 14], [15, 2], [23, 11]]","[312, 38, 262]","[[1, 13], [14, 1], [24, 10]]","[288, 13, 239]","[[2, 12], [15, 2], [24, 11]]","[265, 38, 263]"
sim1_case1319_1,logic,C,"[[23, 13], [23, 1], [6, 17]]","[310, 22, 389]","[[24, 12], [24, 2], [4, 18]]","[287, 47, 411]","[[24, 13], [24, 1], [4, 17]]","[311, 23, 387]","[[24, 14], [23, 2], [4, 16]]","[335, 46, 363]"
sim1_case131_1,logic,C,"[[24, 14], [15, 6], [4, 24]]","[335, 134, 555]","[[23, 12], [15, 6], [4, 24]]","[286, 134, 555]","[[24, 13], [16, 5], [2, 24]]","[311, 111, 553]","[[23, 12], [17, 5], [4, 24]]","[286, 112, 555]"
sim1_case1320_1,logic,C,"[[24, 13], [2, 6], [6, 2]]","[311, 121, 29]","[[22, 12], [2, 5], [4, 1]]","[285, 97, 3]","[[24, 13], [1, 6], [5, 1]]","[311, 120, 4]","[[24, 14], [2, 7], [4, 1]]","[335, 145, 3]"
sim1_case1321_1,logic,A,"[[1, 13], [4, 24], [15, 16]]","[288, 555, 374]","[[1, 12], [5, 23], [16, 15]]","[264, 532, 351]","[[1, 14], [4, 24], [14, 15]]","[312, 555, 349]","[[2, 14], [5, 23], [16, 16]]","[313, 532, 375]"
sim1_case1322_1,logic,A,"[[13, 24], [9, 13], [1, 10]]","[564, 296, 216]","[[13, 23], [9, 12], [2, 9]]","[540, 272, 193]","[[14, 23], [10, 14], [2, 9]]","[541, 321, 193]","[[12, 23], [9, 12], [2, 11]]","[539, 272, 241]"
sim1_case1323_1,logic,D,"[[2, 14], [16, 23], [7, 2]]","[313, 543, 30]","[[1, 12], [17, 23], [7, 3]]","[264, 544, 54]","[[2, 12], [15, 23], [7, 1]]","[265, 542, 6]","[[1, 13], [16, 24], [7, 2]]","[288, 567, 30]"
sim1_case1324_1,logic,A,"[[24, 13], [24, 18], [2, 24]]","[311, 431, 553]","[[24, 14], [22, 17], [1, 24]]","[335, 405, 552]","[[22, 13], [22, 17], [3, 24]]","[309, 405, 554]","[[22, 13], [24, 19], [2, 23]]","[309, 455, 529]"
sim1_case1325_1,logic,C,"[[1, 13], [12, 11], [11, 6]]","[288, 251, 130]","[[6, 17], [18, 19], [17, 11]]","[389, 449, 256]","[[1, 12], [12, 12], [12, 5]]","[264, 275, 107]","[[2, 11], [12, 11], [13, 6]]","[241, 251, 132]"
sim1_case1326_1,logic,A,"[[24, 13], [4, 17], [23, 3]]","[311, 387, 70]","[[23, 13], [4, 17], [21, 3]]","[310, 387, 68]","[[23, 14], [3, 17], [23, 2]]","[334, 386, 46]","[[23, 13], [3, 16], [21, 4]]","[310, 362, 92]"
sim1_case1327_1,logic,C,"[[2, 12], [18, 15], [1, 1]]","[265, 353, 0]","[[1, 14], [17, 17], [2, 2]]","[312, 400, 25]","[[1, 13], [19, 16], [2, 1]]","[288, 378, 1]","[[2, 14], [18, 17], [3, 2]]","[313, 401, 26]"
sim1_case1328_1,logic,A,"[[13, 1], [1, 22], [18, 12]]","[12, 504, 281]","[[13, 2], [1, 21], [16, 13]]","[36, 480, 303]","[[13, 2], [2, 22], [17, 11]]","[36, 505, 256]","[[14, 2], [2, 21], [18, 12]]","[37, 481, 281]"
sim1_case1329_1,logic,D,"[[13, 2], [17, 3], [1, 10]]","[36, 64, 216]","[[14, 2], [19, 4], [2, 8]]","[37, 90, 169]","[[13, 2], [18, 4], [1, 10]]","[36, 89, 216]","[[13, 1], [19, 3], [1, 9]]","[12, 66, 192]"
sim1_case132_1,logic,D,"[[23, 14], [7, 18], [2, 2]]","[334, 414, 25]","[[23, 12], [7, 20], [2, 2]]","[286, 462, 25]","[[24, 12], [7, 20], [2, 2]]","[287, 462, 25]","[[24, 13], [7, 19], [3, 1]]","[311, 438, 2]"
sim1_case1330_1,logic,A,"[[1, 13], [18, 6], [24, 2]]","[288, 137, 47]","[[2, 14], [17, 8], [24, 3]]","[313, 184, 71]","[[1, 14], [18, 8], [23, 1]]","[312, 185, 22]","[[1, 12], [19, 6], [23, 1]]","[264, 138, 22]"
sim1_case1331_1,logic,B,"[[23, 14], [11, 2], [2, 6]]","[334, 34, 121]","[[24, 13], [12, 2], [1, 6]]","[311, 35, 120]","[[24, 12], [13, 3], [1, 5]]","[287, 60, 96]","[[24, 12], [12, 4], [2, 7]]","[287, 83, 145]"
sim1_case1332_1,logic,C,"[[23, 14], [9, 6], [2, 1]]","[334, 128, 1]","[[23, 12], [9, 5], [2, 1]]","[286, 104, 1]","[[24, 13], [9, 6], [1, 1]]","[311, 128, 0]","[[23, 13], [9, 5], [2, 1]]","[310, 104, 1]"
sim1_case1333_1,logic,B,"[[2, 14], [2, 18], [12, 24]]","[313, 409, 563]","[[1, 13], [1, 17], [12, 24]]","[288, 384, 563]","[[2, 12], [2, 17], [13, 22]]","[265, 385, 516]","[[2, 14], [2, 16], [13, 22]]","[313, 361, 516]"
sim1_case1334_1,logic,B,"[[12, 24], [2, 3], [1, 9]]","[563, 49, 192]","[[13, 24], [1, 4], [1, 10]]","[564, 72, 216]","[[12, 22], [1, 3], [1, 11]]","[515, 48, 240]","[[14, 24], [2, 5], [1, 11]]","[565, 97, 240]"
sim1_case1335_1,logic,C,"[[1, 12], [4, 17], [2, 18]]","[264, 387, 409]","[[1, 12], [4, 17], [1, 16]]","[264, 387, 360]","[[1, 13], [3, 18], [1, 17]]","[288, 410, 384]","[[1, 12], [4, 17], [2, 16]]","[264, 387, 361]"
sim1_case1336_1,logic,A,"[[24, 13], [22, 1], [15, 24]]","[311, 21, 566]","[[23, 14], [22, 2], [16, 24]]","[334, 45, 567]","[[23, 14], [22, 1], [16, 24]]","[334, 21, 567]","[[23, 13], [22, 1], [14, 23]]","[310, 21, 541]"
sim1_case1337_1,logic,D,"[[2, 11], [12, 4], [8, 3]]","[241, 83, 55]","[[6, 19], [17, 11], [16, 11]]","[437, 256, 255]","[[2, 11], [11, 6], [9, 5]]","[241, 130, 104]","[[1, 12], [12, 5], [10, 4]]","[264, 107, 81]"
sim1_case1338_1,logic,C,"[[16, 8], [3, 17], [19, 4]]","[183, 386, 90]","[[17, 8], [2, 17], [18, 4]]","[184, 385, 89]","[[18, 7], [2, 18], [18, 5]]","[161, 409, 113]","[[18, 7], [1, 17], [19, 4]]","[161, 384, 90]"
sim1_case1339_1,logic,A,"[[1, 13], [24, 14], [16, 1]]","[288, 335, 15]","[[2, 14], [23, 15], [15, 2]]","[313, 358, 38]","[[1, 14], [24, 14], [16, 1]]","[312, 335, 15]","[[2, 12], [22, 15], [16, 1]]","[265, 357, 15]"
sim1_case133_1,logic,B,"[[1, 14], [1, 9], [22, 16]]","[312, 192, 381]","[[1, 13], [1, 10], [21, 18]]","[288, 216, 428]","[[1, 14], [1, 11], [22, 17]]","[312, 240, 405]","[[2, 13], [1, 9], [22, 17]]","[289, 192, 405]"
sim1_case1340_1,logic,C,"[[12, 1], [2, 1], [18, 3]]","[11, 1, 65]","[[14, 2], [2, 3], [18, 5]]","[37, 49, 113]","[[13, 1], [1, 2], [19, 4]]","[12, 24, 90]","[[12, 1], [2, 3], [19, 5]]","[11, 49, 114]"
sim1_case1341_1,logic,C,"[[12, 1], [23, 10], [2, 24]]","[11, 238, 553]","[[12, 1], [23, 12], [3, 23]]","[11, 286, 530]","[[13, 1], [24, 11], [2, 24]]","[12, 263, 553]","[[14, 1], [23, 11], [4, 23]]","[13, 262, 531]"
sim1_case1342_1,logic,A,"[[1, 13], [23, 1], [24, 2]]","[288, 22, 47]","[[2, 12], [22, 1], [24, 2]]","[265, 21, 47]","[[1, 14], [24, 2], [24, 2]]","[312, 47, 47]","[[2, 12], [24, 2], [23, 1]]","[265, 47, 22]"
sim1_case1343_1,logic,B,"[[22, 14], [9, 2], [1, 7]]","[333, 32, 144]","[[24, 13], [8, 1], [1, 6]]","[311, 7, 120]","[[22, 14], [7, 2], [1, 5]]","[333, 30, 96]","[[23, 14], [7, 1], [2, 5]]","[334, 6, 97]"
sim1_case1344_1,logic,A,"[[24, 13], [3, 13], [7, 1]]","[311, 290, 6]","[[24, 14], [4, 12], [6, 2]]","[335, 267, 29]","[[24, 14], [3, 14], [6, 1]]","[335, 314, 5]","[[24, 12], [4, 14], [7, 2]]","[287, 315, 30]"
sim1_case1345_1,logic,D,"[[2, 12], [1, 15], [16, 23]]","[265, 336, 543]","[[2, 12], [2, 15], [16, 23]]","[265, 337, 543]","[[3, 12], [2, 15], [16, 23]]","[266, 337, 543]","[[1, 13], [1, 14], [16, 24]]","[288, 312, 567]"
sim1_case1346_1,logic,A,"[[13, 24], [9, 16], [5, 4]]","[564, 368, 76]","[[12, 24], [11, 17], [5, 5]]","[563, 394, 100]","[[14, 23], [10, 15], [7, 4]]","[541, 345, 78]","[[14, 23], [10, 15], [7, 3]]","[541, 345, 54]"
sim1_case1347_1,logic,B,"[[1, 12], [13, 18], [2, 17]]","[264, 420, 385]","[[1, 13], [12, 20], [1, 16]]","[288, 467, 360]","[[1, 12], [13, 18], [1, 17]]","[264, 420, 384]","[[1, 14], [11, 18], [2, 17]]","[312, 418, 385]"
sim1_case1348_1,logic,A,"[[12, 1], [9, 2], [11, 9]]","[11, 32, 202]","[[12, 2], [8, 3], [12, 7]]","[35, 55, 155]","[[17, 6], [13, 9], [16, 13]]","[136, 204, 303]","[[13, 2], [9, 3], [10, 9]]","[36, 56, 201]"
sim1_case1349_1,logic,A,"[[13, 24], [24, 19], [24, 3]]","[564, 455, 71]","[[12, 24], [23, 20], [23, 2]]","[563, 478, 46]","[[13, 23], [23, 18], [24, 2]]","[540, 430, 47]","[[13, 23], [24, 20], [24, 4]]","[540, 479, 95]"
sim1_case134_1,logic,C,"[[12, 24], [1, 5], [4, 18]]","[563, 96, 411]","[[14, 23], [2, 4], [2, 19]]","[541, 73, 433]","[[13, 24], [1, 4], [2, 19]]","[564, 72, 433]","[[14, 24], [2, 4], [3, 18]]","[565, 73, 410]"
sim1_case1350_1,logic,D,"[[19, 8], [10, 15], [14, 3]]","[186, 345, 61]","[[17, 7], [10, 16], [13, 3]]","[160, 369, 60]","[[17, 8], [12, 17], [12, 2]]","[184, 395, 35]","[[18, 7], [11, 17], [14, 2]]","[161, 394, 37]"
sim1_case1351_1,logic,B,"[[2, 12], [22, 17], [23, 7]]","[265, 405, 166]","[[1, 13], [24, 17], [22, 5]]","[288, 407, 117]","[[1, 12], [22, 17], [23, 5]]","[264, 405, 118]","[[2, 14], [24, 16], [23, 7]]","[313, 383, 166]"
sim1_case1352_1,logic,B,"[[12, 2], [2, 10], [23, 6]]","[35, 217, 142]","[[13, 1], [1, 9], [24, 5]]","[12, 192, 119]","[[13, 1], [1, 8], [23, 4]]","[12, 168, 94]","[[12, 2], [1, 10], [23, 4]]","[35, 216, 94]"
sim1_case1353_1,logic,C,"[[13, 2], [20, 13], [2, 22]]","[36, 307, 505]","[[14, 2], [19, 13], [1, 20]]","[37, 306, 456]","[[13, 1], [21, 12], [1, 21]]","[12, 284, 480]","[[14, 2], [20, 11], [1, 20]]","[37, 259, 456]"
sim1_case1354_1,logic,A,"[[1, 13], [4, 1], [22, 2]]","[288, 3, 45]","[[2, 14], [4, 2], [20, 2]]","[313, 27, 43]","[[1, 14], [3, 1], [20, 1]]","[312, 2, 19]","[[1, 12], [4, 2], [21, 3]]","[264, 27, 68]"
sim1_case1355_1,logic,C,"[[24, 12], [6, 1], [2, 7]]","[287, 5, 145]","[[24, 14], [6, 1], [1, 5]]","[335, 5, 96]","[[24, 13], [7, 1], [1, 6]]","[311, 6, 120]","[[23, 13], [7, 3], [2, 7]]","[310, 54, 145]"
sim1_case1356_1,logic,B,"[[23, 12], [1, 23], [21, 7]]","[286, 528, 164]","[[24, 13], [1, 22], [22, 7]]","[311, 504, 165]","[[23, 14], [2, 22], [22, 9]]","[334, 505, 213]","[[24, 12], [2, 23], [23, 9]]","[287, 529, 214]"
sim1_case1357_1,logic,A,"[[1, 13], [1, 24], [13, 24]]","[288, 552, 564]","[[2, 14], [2, 23], [13, 23]]","[313, 529, 540]","[[2, 12], [1, 24], [14, 24]]","[265, 552, 565]","[[3, 14], [2, 23], [13, 23]]","[314, 529, 540]"
sim1_case1358_1,logic,A,"[[13, 24], [6, 15], [6, 24]]","[564, 341, 557]","[[6, 19], [1, 8], [2, 17]]","[437, 168, 385]","[[7, 19], [2, 9], [2, 19]]","[438, 193, 433]","[[8, 17], [2, 9], [2, 17]]","[391, 193, 385]"
sim1_case1359_1,logic,C,"[[2, 13], [16, 17], [1, 2]]","[289, 399, 24]","[[2, 13], [18, 17], [1, 2]]","[289, 401, 24]","[[1, 13], [17, 18], [1, 1]]","[288, 424, 0]","[[2, 14], [18, 16], [2, 2]]","[313, 377, 25]"
sim1_case135_1,logic,B,"[[3, 13], [23, 24], [1, 5]]","[290, 574, 96]","[[1, 13], [24, 24], [1, 6]]","[288, 575, 120]","[[3, 13], [23, 23], [1, 7]]","[290, 550, 144]","[[1, 14], [23, 23], [2, 7]]","[312, 550, 145]"
sim1_case1360_1,logic,C,"[[24, 14], [20, 1], [9, 15]]","[335, 19, 344]","[[23, 13], [21, 1], [9, 15]]","[310, 20, 344]","[[24, 13], [21, 2], [10, 16]]","[311, 44, 369]","[[23, 12], [19, 3], [11, 16]]","[286, 66, 370]"
sim1_case1361_1,logic,D,"[[6, 19], [18, 10], [8, 5]]","[437, 233, 103]","[[7, 19], [18, 10], [10, 4]]","[438, 233, 81]","[[8, 19], [19, 9], [8, 6]]","[439, 210, 127]","[[7, 18], [18, 9], [10, 5]]","[414, 209, 105]"
sim1_case1362_1,logic,A,"[[24, 13], [2, 24], [24, 13]]","[311, 553, 311]","[[24, 12], [1, 24], [22, 13]]","[287, 552, 309]","[[23, 14], [2, 23], [24, 14]]","[334, 529, 335]","[[23, 13], [1, 24], [23, 14]]","[310, 552, 334]"
sim1_case1363_1,logic,A,"[[1, 13], [24, 1], [6, 1]]","[288, 23, 5]","[[1, 12], [24, 1], [7, 2]]","[264, 23, 30]","[[2, 14], [23, 2], [5, 2]]","[313, 46, 28]","[[1, 14], [22, 1], [7, 2]]","[312, 21, 30]"
sim1_case1364_1,logic,B,"[[12, 1], [1, 2], [23, 5]]","[11, 24, 118]","[[13, 1], [1, 1], [24, 4]]","[12, 0, 95]","[[13, 1], [2, 1], [24, 3]]","[12, 1, 71]","[[14, 3], [2, 2], [24, 5]]","[61, 25, 119]"
