trial_id,mode,relpath_txt,n_agents,correct,choiceA_xy,choiceA_cell,choiceB_xy,choiceB_cell,choiceC_xy,choiceC_cell,choiceD_xy,choiceD_cell
3_12_case12_600,logic,logic/3_12_case12_600.txt,3,D,"[[6, 6], [5, 3], [11, 12]]","[125, 52, 274]","[[11, 6], [1, 3], [11, 7]]","[130, 48, 154]","[[12, 6], [1, 3], [11, 3]]","[131, 48, 58]","[[12, 6], [1, 3], [11, 2]]","[131, 48, 34]"
3_12_case12_612,logic,logic/3_12_case12_612.txt,3,A,"[[12, 6], [1, 5], [3, 1]]","[131, 96, 2]","[[6, 6], [7, 5], [3, 8]]","[125, 102, 170]","[[10, 6], [3, 5], [3, 4]]","[129, 98, 74]","[[12, 5], [2, 6], [2, 2]]","[107, 121, 25]"
3_12_case12_624,logic,logic/3_12_case12_624.txt,3,D,"[[6, 6], [11, 10], [12, 1]]","[125, 226, 11]","[[11, 6], [6, 10], [12, 1]]","[130, 221, 11]","[[12, 6], [2, 10], [12, 1]]","[131, 217, 11]","[[12, 6], [1, 10], [12, 1]]","[131, 216, 11]"
3_12_case12_636,logic,logic/3_12_case12_636.txt,3,D,"[[6, 6], [4, 6], [8, 8]]","[125, 123, 175]","[[10, 6], [1, 6], [8, 4]]","[129, 120, 79]","[[13, 5], [1, 5], [8, 1]]","[108, 96, 7]","[[12, 6], [1, 6], [8, 1]]","[131, 120, 7]"
3_12_case12_648,logic,logic/3_12_case12_648.txt,3,D,"[[6, 6], [2, 4], [11, 10]]","[125, 73, 226]","[[11, 6], [1, 4], [11, 5]]","[130, 72, 106]","[[12, 6], [1, 5], [10, 1]]","[131, 96, 9]","[[12, 6], [1, 4], [11, 1]]","[131, 72, 10]"
3_12_case12_660,logic,logic/3_12_case12_660.txt,3,D,"[[6, 6], [2, 10], [1, 3]]","[125, 217, 48]","[[10, 6], [1, 10], [1, 1]]","[129, 216, 0]","[[13, 7], [2, 11], [1, 1]]","[156, 241, 0]","[[12, 6], [1, 10], [1, 1]]","[131, 216, 0]"
3_12_case12_672,logic,logic/3_12_case12_672.txt,3,B,"[[6, 6], [4, 3], [7, 6]]","[125, 51, 126]","[[12, 6], [1, 3], [7, 1]]","[131, 48, 6]","[[10, 6], [1, 3], [7, 2]]","[129, 48, 30]","[[12, 7], [1, 4], [7, 1]]","[155, 72, 6]"
3_12_case12_684,logic,logic/3_12_case12_684.txt,3,A,"[[12, 6], [1, 6], [12, 1]]","[131, 120, 11]","[[6, 6], [4, 6], [12, 6]]","[125, 123, 131]","[[10, 6], [1, 6], [12, 2]]","[129, 120, 35]","[[11, 6], [1, 6], [11, 1]]","[130, 120, 10]"
3_12_case12_696,logic,logic/3_12_case12_696.txt,3,B,"[[6, 6], [6, 11], [1, 4]]","[125, 245, 72]","[[12, 6], [1, 11], [1, 1]]","[131, 240, 0]","[[10, 6], [2, 11], [1, 1]]","[129, 241, 0]","[[11, 7], [2, 12], [1, 1]]","[154, 265, 0]"
3_12_case12_708,logic,logic/3_12_case12_708.txt,3,D,"[[6, 6], [8, 6], [5, 2]]","[125, 127, 28]","[[10, 6], [4, 6], [5, 1]]","[129, 123, 4]","[[11, 7], [2, 7], [4, 1]]","[154, 145, 3]","[[12, 6], [1, 6], [5, 1]]","[131, 120, 4]"
3_12_case12_72,logic,logic/3_12_case12_72.txt,3,A,"[[12, 6], [1, 5], [12, 1]]","[131, 96, 11]","[[6, 6], [8, 5], [12, 10]]","[125, 103, 227]","[[11, 6], [3, 5], [12, 5]]","[130, 98, 107]","[[12, 6], [2, 5], [13, 2]]","[131, 97, 36]"
3_12_case12_720,logic,logic/3_12_case12_720.txt,3,D,"[[6, 6], [9, 1], [3, 10]]","[125, 8, 218]","[[11, 6], [4, 1], [3, 5]]","[130, 3, 98]","[[13, 6], [1, 2], [3, 1]]","[132, 24, 2]","[[12, 6], [1, 1], [3, 1]]","[131, 0, 2]"
3_12_case12_732,logic,logic/3_12_case12_732.txt,3,B,"[[6, 6], [8, 12], [5, 3]]","[125, 271, 52]","[[12, 6], [1, 12], [5, 1]]","[131, 264, 4]","[[10, 6], [4, 12], [5, 1]]","[129, 267, 4]","[[11, 5], [2, 13], [4, 1]]","[106, 289, 3]"
3_12_case12_744,logic,logic/3_12_case12_744.txt,3,A,"[[12, 6], [1, 12], [3, 1]]","[131, 264, 2]","[[6, 6], [7, 12], [3, 3]]","[125, 270, 50]","[[10, 6], [3, 12], [3, 1]]","[129, 266, 2]","[[12, 6], [1, 13], [2, 2]]","[131, 288, 25]"
3_12_case12_756,logic,logic/3_12_case12_756.txt,3,B,"[[6, 6], [3, 5], [7, 9]]","[125, 98, 198]","[[12, 6], [1, 5], [7, 1]]","[131, 96, 6]","[[11, 6], [1, 5], [7, 4]]","[130, 96, 78]","[[13, 6], [2, 6], [6, 2]]","[132, 121, 29]"
3_12_case12_768,logic,logic/3_12_case12_768.txt,3,B,"[[6, 6], [11, 2], [10, 1]]","[125, 34, 9]","[[12, 6], [1, 2], [10, 1]]","[131, 24, 9]","[[11, 6], [6, 2], [10, 1]]","[130, 29, 9]","[[12, 6], [2, 2], [10, 1]]","[131, 25, 9]"
3_12_case12_780,logic,logic/3_12_case12_780.txt,3,C,"[[6, 6], [6, 2], [8, 2]]","[125, 29, 31]","[[10, 6], [2, 2], [8, 1]]","[129, 25, 7]","[[12, 6], [1, 2], [8, 1]]","[131, 24, 7]","[[12, 5], [1, 1], [9, 1]]","[107, 0, 8]"
3_12_case12_792,logic,logic/3_12_case12_792.txt,3,C,"[[6, 6], [4, 4], [6, 3]]","[125, 75, 53]","[[10, 6], [1, 4], [6, 1]]","[129, 72, 5]","[[12, 6], [1, 4], [6, 1]]","[131, 72, 5]","[[13, 7], [1, 5], [5, 1]]","[156, 96, 4]"
3_12_case12_804,logic,logic/3_12_case12_804.txt,3,C,"[[6, 6], [7, 9], [12, 5]]","[125, 198, 107]","[[10, 6], [3, 9], [12, 1]]","[129, 194, 11]","[[12, 6], [1, 9], [12, 1]]","[131, 192, 11]","[[12, 6], [1, 8], [11, 2]]","[131, 168, 34]"
3_12_case12_816,logic,logic/3_12_case12_816.txt,3,C,"[[6, 6], [6, 12], [8, 2]]","[125, 269, 31]","[[10, 6], [2, 12], [8, 1]]","[129, 265, 7]","[[12, 6], [1, 12], [8, 1]]","[131, 264, 7]","[[13, 5], [2, 11], [9, 2]]","[108, 241, 32]"
3_12_case12_828,logic,logic/3_12_case12_828.txt,3,A,"[[12, 6], [1, 8], [1, 1]]","[131, 168, 0]","[[6, 6], [4, 8], [1, 11]]","[125, 171, 240]","[[11, 6], [1, 8], [1, 6]]","[130, 168, 120]","[[12, 6], [1, 8], [1, 2]]","[131, 168, 24]"
3_12_case12_84,logic,logic/3_12_case12_84.txt,3,B,"[[6, 6], [2, 5], [3, 5]]","[125, 97, 98]","[[12, 6], [1, 5], [3, 1]]","[131, 96, 2]","[[10, 6], [1, 5], [3, 1]]","[129, 96, 2]","[[12, 6], [2, 5], [3, 1]]","[131, 97, 2]"
3_12_case12_840,logic,logic/3_12_case12_840.txt,3,A,"[[12, 6], [1, 8], [4, 1]]","[131, 168, 3]","[[6, 6], [4, 8], [4, 9]]","[125, 171, 195]","[[11, 6], [1, 8], [4, 4]]","[130, 168, 75]","[[13, 5], [1, 9], [5, 1]]","[108, 192, 4]"
3_12_case12_852,logic,logic/3_12_case12_852.txt,3,D,"[[6, 6], [6, 8], [12, 10]]","[125, 173, 227]","[[11, 6], [1, 8], [12, 5]]","[130, 168, 107]","[[13, 5], [1, 7], [11, 2]]","[108, 144, 34]","[[12, 6], [1, 8], [12, 1]]","[131, 168, 11]"
3_12_case12_864,logic,logic/3_12_case12_864.txt,3,B,"[[6, 6], [11, 9], [10, 8]]","[125, 202, 177]","[[12, 6], [1, 9], [10, 1]]","[131, 192, 9]","[[11, 6], [6, 9], [10, 3]]","[130, 197, 57]","[[12, 6], [2, 9], [10, 1]]","[131, 193, 9]"
3_12_case12_876,logic,logic/3_12_case12_876.txt,3,C,"[[6, 6], [2, 3], [4, 4]]","[125, 49, 75]","[[10, 6], [1, 3], [4, 1]]","[129, 48, 3]","[[12, 6], [1, 3], [4, 1]]","[131, 48, 3]","[[11, 5], [2, 2], [5, 1]]","[106, 25, 4]"
3_12_case12_888,logic,logic/3_12_case12_888.txt,3,A,"[[12, 6], [2, 6], [4, 1]]","[131, 121, 3]","[[6, 6], [12, 6], [4, 3]]","[125, 131, 51]","[[11, 6], [7, 6], [4, 1]]","[130, 126, 3]","[[12, 6], [3, 6], [4, 1]]","[131, 122, 3]"
3_12_case12_900,logic,logic/3_12_case12_900.txt,3,A,"[[12, 6], [1, 9], [7, 1]]","[131, 192, 6]","[[6, 6], [1, 9], [7, 8]]","[125, 192, 174]","[[10, 6], [1, 9], [7, 4]]","[129, 192, 78]","[[11, 5], [1, 10], [7, 2]]","[106, 216, 30]"
3_12_case12_912,logic,logic/3_12_case12_912.txt,3,D,"[[6, 6], [6, 9], [12, 2]]","[125, 197, 35]","[[10, 6], [2, 9], [12, 1]]","[129, 193, 11]","[[12, 7], [1, 10], [11, 1]]","[155, 216, 10]","[[12, 6], [1, 9], [12, 1]]","[131, 192, 11]"
3_12_case12_924,logic,logic/3_12_case12_924.txt,3,A,"[[12, 6], [1, 1], [9, 1]]","[131, 0, 8]","[[6, 6], [6, 1], [9, 8]]","[125, 5, 176]","[[10, 6], [2, 1], [9, 4]]","[129, 1, 80]","[[13, 5], [1, 1], [10, 2]]","[108, 0, 33]"
3_12_case12_936,logic,logic/3_12_case12_936.txt,3,A,"[[12, 6], [1, 2], [7, 1]]","[131, 24, 6]","[[6, 6], [5, 2], [7, 9]]","[125, 28, 198]","[[11, 6], [1, 2], [7, 4]]","[130, 24, 78]","[[13, 6], [1, 1], [8, 1]]","[132, 0, 7]"
3_12_case12_948,logic,logic/3_12_case12_948.txt,3,C,"[[6, 6], [9, 2], [7, 10]]","[125, 32, 222]","[[11, 6], [4, 2], [7, 5]]","[130, 27, 102]","[[12, 6], [1, 2], [7, 1]]","[131, 24, 6]","[[11, 6], [1, 1], [6, 1]]","[130, 0, 5]"
3_12_case12_96,logic,logic/3_12_case12_96.txt,3,B,"[[6, 6], [11, 2], [6, 5]]","[125, 34, 101]","[[12, 6], [1, 2], [6, 1]]","[131, 24, 5]","[[11, 6], [6, 2], [6, 1]]","[130, 29, 5]","[[12, 6], [2, 2], [6, 1]]","[131, 25, 5]"
3_12_case12_960,logic,logic/3_12_case12_960.txt,3,D,"[[6, 6], [12, 8], [5, 10]]","[125, 179, 220]","[[11, 6], [7, 8], [5, 5]]","[130, 174, 100]","[[12, 6], [3, 8], [5, 1]]","[131, 170, 4]","[[12, 6], [2, 8], [5, 1]]","[131, 169, 4]"
3_12_case12_972,logic,logic/3_12_case12_972.txt,3,B,"[[6, 6], [7, 2], [2, 5]]","[125, 30, 97]","[[12, 6], [1, 2], [2, 1]]","[131, 24, 1]","[[10, 6], [3, 2], [2, 1]]","[129, 26, 1]","[[13, 6], [1, 2], [2, 1]]","[132, 24, 1]"
3_12_case12_984,logic,logic/3_12_case12_984.txt,3,B,"[[6, 6], [9, 2], [6, 9]]","[125, 32, 197]","[[12, 6], [1, 2], [6, 1]]","[131, 24, 5]","[[11, 6], [4, 2], [6, 4]]","[130, 27, 77]","[[12, 5], [2, 2], [6, 2]]","[107, 25, 29]"
3_12_case12_996,logic,logic/3_12_case12_996.txt,3,A,"[[12, 6], [1, 3], [1, 1]]","[131, 48, 0]","[[6, 6], [4, 3], [1, 5]]","[125, 51, 96]","[[10, 6], [1, 3], [1, 1]]","[129, 48, 0]","[[13, 5], [2, 2], [2, 2]]","[108, 25, 25]"
3_12_case1_1,logic,logic/3_12_case1_1.txt,3,A,"[[6, 12], [1, 3], [1, 6]]","[269, 48, 120]","[[6, 6], [3, 3], [7, 6]]","[125, 50, 126]","[[6, 10], [1, 3], [3, 6]]","[221, 48, 122]","[[7, 13], [2, 3], [1, 5]]","[294, 49, 96]"
3_12_case1_109,logic,logic/3_12_case1_109.txt,3,D,"[[6, 6], [6, 8], [9, 6]]","[125, 173, 128]","[[6, 11], [1, 8], [4, 6]]","[245, 168, 123]","[[6, 13], [1, 7], [1, 5]]","[293, 144, 96]","[[6, 12], [1, 8], [1, 6]]","[269, 168, 120]"
3_12_case1_121,logic,logic/3_12_case1_121.txt,3,B,"[[6, 6], [12, 12], [10, 5]]","[125, 275, 105]","[[6, 12], [2, 12], [1, 5]]","[269, 265, 96]","[[6, 11], [7, 12], [5, 5]]","[245, 270, 100]","[[6, 12], [3, 12], [1, 5]]","[269, 266, 96]"
3_12_case1_13,logic,logic/3_12_case1_13.txt,3,D,"[[6, 6], [2, 5], [11, 1]]","[125, 97, 10]","[[6, 11], [1, 5], [6, 1]]","[245, 96, 5]","[[6, 12], [1, 5], [2, 1]]","[269, 96, 1]","[[6, 12], [1, 5], [1, 1]]","[269, 96, 0]"
3_12_case1_133,logic,logic/3_12_case1_133.txt,3,C,"[[6, 6], [6, 4], [4, 10]]","[125, 77, 219]","[[6, 10], [2, 4], [1, 10]]","[221, 73, 216]","[[6, 12], [1, 4], [1, 10]]","[269, 72, 216]","[[5, 12], [1, 5], [1, 9]]","[268, 96, 192]"
3_12_case1_145,logic,logic/3_12_case1_145.txt,3,B,"[[6, 6], [5, 8], [3, 4]]","[125, 172, 74]","[[6, 12], [1, 8], [1, 4]]","[269, 168, 72]","[[6, 10], [1, 8], [1, 4]]","[221, 168, 72]","[[7, 11], [1, 8], [1, 4]]","[246, 168, 72]"
3_12_case1_157,logic,logic/3_12_case1_157.txt,3,B,"[[6, 6], [6, 6], [2, 12]]","[125, 125, 265]","[[6, 12], [1, 6], [1, 12]]","[269, 120, 264]","[[6, 10], [2, 6], [1, 12]]","[221, 121, 264]","[[6, 11], [2, 6], [1, 13]]","[245, 121, 288]"
3_12_case1_169,logic,logic/3_12_case1_169.txt,3,C,"[[6, 6], [10, 1], [11, 12]]","[125, 9, 274]","[[6, 11], [5, 1], [6, 12]]","[245, 4, 269]","[[6, 12], [1, 1], [1, 12]]","[269, 0, 264]","[[6, 12], [1, 1], [2, 12]]","[269, 0, 265]"
3_12_case1_181,logic,logic/3_12_case1_181.txt,3,B,"[[6, 6], [12, 5], [1, 5]]","[125, 107, 96]","[[6, 12], [2, 5], [1, 5]]","[269, 97, 96]","[[6, 11], [7, 5], [1, 5]]","[245, 102, 96]","[[6, 12], [3, 5], [1, 5]]","[269, 98, 96]"
3_12_case1_193,logic,logic/3_12_case1_193.txt,3,D,"[[6, 6], [6, 12], [5, 1]]","[125, 269, 4]","[[6, 10], [2, 12], [1, 1]]","[221, 265, 0]","[[7, 12], [2, 13], [2, 1]]","[270, 289, 1]","[[6, 12], [1, 12], [1, 1]]","[269, 264, 0]"
3_12_case1_205,logic,logic/3_12_case1_205.txt,3,B,"[[6, 6], [8, 10], [10, 8]]","[125, 223, 177]","[[6, 12], [1, 10], [1, 8]]","[269, 216, 168]","[[6, 11], [3, 10], [5, 8]]","[245, 218, 172]","[[5, 12], [1, 9], [1, 7]]","[268, 192, 144]"
3_12_case1_217,logic,logic/3_12_case1_217.txt,3,D,"[[6, 6], [4, 9], [10, 5]]","[125, 195, 105]","[[6, 11], [1, 9], [5, 5]]","[245, 192, 100]","[[6, 11], [1, 8], [1, 4]]","[245, 168, 72]","[[6, 12], [1, 9], [1, 5]]","[269, 192, 96]"
3_12_case1_229,logic,logic/3_12_case1_229.txt,3,B,"[[6, 6], [4, 6], [2, 1]]","[125, 123, 1]","[[6, 12], [1, 6], [1, 1]]","[269, 120, 0]","[[6, 10], [1, 6], [1, 1]]","[221, 120, 0]","[[5, 11], [1, 6], [1, 1]]","[244, 120, 0]"
3_12_case1_241,logic,logic/3_12_case1_241.txt,3,C,"[[6, 6], [3, 8], [2, 5]]","[125, 170, 97]","[[6, 10], [1, 8], [1, 5]]","[221, 168, 96]","[[6, 12], [1, 8], [1, 5]]","[269, 168, 96]","[[5, 12], [1, 8], [2, 5]]","[268, 168, 97]"
3_12_case1_25,logic,logic/3_12_case1_25.txt,3,C,"[[6, 6], [12, 11], [1, 3]]","[125, 251, 48]","[[6, 11], [7, 11], [1, 3]]","[245, 246, 48]","[[6, 12], [2, 11], [1, 3]]","[269, 241, 48]","[[6, 12], [3, 11], [1, 3]]","[269, 242, 48]"
3_12_case1_253,logic,logic/3_12_case1_253.txt,3,A,"[[6, 12], [1, 8], [1, 8]]","[269, 168, 168]","[[6, 6], [5, 8], [11, 8]]","[125, 172, 178]","[[6, 11], [1, 8], [6, 8]]","[245, 168, 173]","[[6, 12], [1, 8], [2, 8]]","[269, 168, 169]"
3_12_case1_265,logic,logic/3_12_case1_265.txt,3,B,"[[6, 6], [4, 1], [12, 6]]","[125, 3, 131]","[[6, 12], [1, 1], [2, 6]]","[269, 0, 121]","[[6, 11], [1, 1], [7, 6]]","[245, 0, 126]","[[6, 12], [1, 1], [3, 6]]","[269, 0, 122]"
3_12_case1_277,logic,logic/3_12_case1_277.txt,3,D,"[[6, 6], [9, 8], [4, 8]]","[125, 176, 171]","[[6, 11], [4, 8], [1, 8]]","[245, 171, 168]","[[5, 13], [1, 8], [2, 8]]","[292, 168, 169]","[[6, 12], [1, 8], [1, 8]]","[269, 168, 168]"
3_12_case1_289,logic,logic/3_12_case1_289.txt,3,A,"[[6, 12], [1, 5], [1, 12]]","[269, 96, 264]","[[6, 6], [3, 5], [1, 12]]","[125, 98, 264]","[[6, 10], [1, 5], [1, 12]]","[221, 96, 264]","[[5, 12], [1, 4], [1, 12]]","[268, 72, 264]"
3_12_case1_301,logic,logic/3_12_case1_301.txt,3,C,"[[6, 6], [9, 5], [5, 11]]","[125, 104, 244]","[[6, 11], [4, 5], [1, 11]]","[245, 99, 240]","[[6, 12], [1, 5], [1, 11]]","[269, 96, 240]","[[7, 12], [2, 5], [1, 12]]","[270, 97, 264]"
3_12_case1_313,logic,logic/3_12_case1_313.txt,3,A,"[[6, 12], [1, 12], [1, 7]]","[269, 264, 144]","[[6, 6], [3, 12], [11, 7]]","[125, 266, 154]","[[6, 11], [1, 12], [6, 7]]","[245, 264, 149]","[[6, 12], [1, 12], [2, 7]]","[269, 264, 145]"
3_12_case1_325,logic,logic/3_12_case1_325.txt,3,A,"[[6, 12], [1, 2], [1, 4]]","[269, 24, 72]","[[6, 6], [1, 2], [10, 4]]","[125, 24, 81]","[[6, 11], [1, 2], [5, 4]]","[245, 24, 76]","[[5, 12], [1, 2], [1, 3]]","[268, 24, 48]"
3_12_case1_337,logic,logic/3_12_case1_337.txt,3,B,"[[6, 6], [1, 3], [8, 8]]","[125, 48, 175]","[[6, 12], [1, 3], [1, 8]]","[269, 48, 168]","[[6, 10], [1, 3], [4, 8]]","[221, 48, 171]","[[6, 11], [1, 3], [1, 9]]","[245, 48, 192]"
3_12_case1_349,logic,logic/3_12_case1_349.txt,3,A,"[[6, 12], [1, 9], [1, 3]]","[269, 192, 48]","[[6, 6], [6, 9], [1, 3]]","[125, 197, 48]","[[6, 10], [2, 9], [1, 3]]","[221, 193, 48]","[[7, 13], [1, 8], [1, 2]]","[294, 168, 24]"
3_12_case1_361,logic,logic/3_12_case1_361.txt,3,B,"[[6, 6], [11, 1], [3, 10]]","[125, 10, 218]","[[6, 12], [1, 1], [1, 10]]","[269, 0, 216]","[[6, 11], [6, 1], [1, 10]]","[245, 5, 216]","[[6, 12], [2, 1], [1, 10]]","[269, 1, 216]"
3_12_case1_37,logic,logic/3_12_case1_37.txt,3,A,"[[6, 12], [1, 8], [1, 10]]","[269, 168, 216]","[[6, 6], [10, 8], [10, 10]]","[125, 177, 225]","[[6, 11], [5, 8], [5, 10]]","[245, 172, 220]","[[6, 13], [2, 7], [2, 10]]","[293, 145, 217]"
3_12_case1_373,logic,logic/3_12_case1_373.txt,3,B,"[[6, 6], [5, 2], [6, 3]]","[125, 28, 53]","[[6, 12], [1, 2], [1, 3]]","[269, 24, 48]","[[6, 10], [1, 2], [2, 3]]","[221, 24, 49]","[[5, 13], [1, 2], [2, 3]]","[292, 24, 49]"
3_12_case1_385,logic,logic/3_12_case1_385.txt,3,C,"[[6, 6], [3, 6], [9, 10]]","[125, 122, 224]","[[6, 11], [1, 6], [4, 10]]","[245, 120, 219]","[[6, 12], [1, 6], [1, 10]]","[269, 120, 216]","[[5, 13], [2, 7], [1, 10]]","[292, 145, 216]"
3_12_case1_397,logic,logic/3_12_case1_397.txt,3,D,"[[6, 6], [6, 11], [8, 3]]","[125, 245, 55]","[[6, 10], [2, 11], [4, 3]]","[221, 241, 51]","[[5, 11], [1, 12], [2, 2]]","[244, 264, 25]","[[6, 12], [1, 11], [1, 3]]","[269, 240, 48]"
3_12_case1_409,logic,logic/3_12_case1_409.txt,3,B,"[[6, 6], [3, 10], [7, 12]]","[125, 218, 270]","[[6, 12], [1, 10], [1, 12]]","[269, 216, 264]","[[6, 10], [1, 10], [3, 12]]","[221, 216, 266]","[[6, 12], [1, 11], [1, 13]]","[269, 240, 288]"
3_12_case1_421,logic,logic/3_12_case1_421.txt,3,B,"[[6, 6], [9, 7], [8, 9]]","[125, 152, 199]","[[6, 12], [1, 7], [1, 9]]","[269, 144, 192]","[[6, 11], [4, 7], [3, 9]]","[245, 147, 194]","[[5, 11], [1, 6], [2, 9]]","[244, 120, 193]"
3_12_case1_433,logic,logic/3_12_case1_433.txt,3,D,"[[6, 6], [5, 9], [3, 7]]","[125, 196, 146]","[[6, 10], [1, 9], [1, 7]]","[221, 192, 144]","[[7, 13], [1, 8], [2, 6]]","[294, 168, 121]","[[6, 12], [1, 9], [1, 7]]","[269, 192, 144]"
3_12_case1_445,logic,logic/3_12_case1_445.txt,3,B,"[[6, 6], [8, 3], [6, 12]]","[125, 55, 269]","[[6, 12], [1, 3], [1, 12]]","[269, 48, 264]","[[6, 10], [4, 3], [2, 12]]","[221, 51, 265]","[[6, 12], [2, 3], [2, 12]]","[269, 49, 265]"
3_12_case1_457,logic,logic/3_12_case1_457.txt,3,B,"[[6, 6], [10, 12], [4, 12]]","[125, 273, 267]","[[6, 12], [1, 12], [1, 12]]","[269, 264, 264]","[[6, 11], [5, 12], [1, 12]]","[245, 268, 264]","[[7, 12], [1, 12], [1, 13]]","[270, 264, 288]"
3_12_case1_469,logic,logic/3_12_case1_469.txt,3,C,"[[6, 6], [6, 8], [1, 2]]","[125, 173, 24]","[[6, 10], [2, 8], [1, 2]]","[221, 169, 24]","[[6, 12], [1, 8], [1, 2]]","[269, 168, 24]","[[6, 11], [1, 8], [1, 2]]","[245, 168, 24]"
3_12_case1_481,logic,logic/3_12_case1_481.txt,3,C,"[[6, 6], [2, 3], [5, 11]]","[125, 49, 244]","[[6, 10], [1, 3], [1, 11]]","[221, 48, 240]","[[6, 12], [1, 3], [1, 11]]","[269, 48, 240]","[[7, 11], [1, 3], [1, 10]]","[246, 48, 216]"
3_12_case1_49,logic,logic/3_12_case1_49.txt,3,A,"[[6, 12], [1, 3], [1, 12]]","[269, 48, 264]","[[6, 6], [8, 3], [1, 12]]","[125, 55, 264]","[[6, 10], [4, 3], [1, 12]]","[221, 51, 264]","[[5, 11], [1, 3], [1, 11]]","[244, 48, 240]"
3_12_case1_493,logic,logic/3_12_case1_493.txt,3,D,"[[6, 6], [10, 4], [4, 9]]","[125, 81, 195]","[[6, 11], [5, 4], [1, 9]]","[245, 76, 192]","[[7, 13], [1, 5], [2, 8]]","[294, 96, 169]","[[6, 12], [1, 4], [1, 9]]","[269, 72, 192]"
3_12_case1_505,logic,logic/3_12_case1_505.txt,3,A,"[[6, 12], [1, 2], [1, 1]]","[269, 24, 0]","[[6, 6], [10, 2], [8, 1]]","[125, 33, 7]","[[6, 11], [5, 2], [3, 1]]","[245, 28, 2]","[[6, 12], [2, 1], [1, 1]]","[269, 1, 0]"
3_12_case1_517,logic,logic/3_12_case1_517.txt,3,C,"[[6, 6], [12, 10], [12, 8]]","[125, 227, 179]","[[6, 11], [7, 10], [7, 8]]","[245, 222, 174]","[[6, 12], [2, 10], [2, 8]]","[269, 217, 169]","[[6, 12], [3, 10], [3, 8]]","[269, 218, 170]"
3_12_case1_529,logic,logic/3_12_case1_529.txt,3,C,"[[6, 6], [9, 11], [9, 1]]","[125, 248, 8]","[[6, 11], [4, 11], [4, 1]]","[245, 243, 3]","[[6, 12], [1, 11], [1, 1]]","[269, 240, 0]","[[6, 11], [2, 10], [1, 2]]","[245, 217, 24]"
3_12_case1_541,logic,logic/3_12_case1_541.txt,3,A,"[[6, 12], [1, 2], [1, 2]]","[269, 24, 24]","[[6, 6], [1, 2], [2, 2]]","[125, 24, 25]","[[6, 10], [1, 2], [1, 2]]","[221, 24, 24]","[[7, 11], [1, 1], [2, 3]]","[246, 0, 49]"
3_12_case1_553,logic,logic/3_12_case1_553.txt,3,D,"[[6, 6], [5, 12], [4, 7]]","[125, 268, 147]","[[6, 10], [1, 12], [1, 7]]","[221, 264, 144]","[[7, 11], [1, 11], [1, 6]]","[246, 240, 120]","[[6, 12], [1, 12], [1, 7]]","[269, 264, 144]"
3_12_case1_565,logic,logic/3_12_case1_565.txt,3,D,"[[6, 6], [6, 8], [9, 9]]","[125, 173, 200]","[[6, 11], [1, 8], [4, 9]]","[245, 168, 195]","[[5, 13], [1, 7], [1, 10]]","[292, 144, 216]","[[6, 12], [1, 8], [1, 9]]","[269, 168, 192]"
3_12_case1_577,logic,logic/3_12_case1_577.txt,3,D,"[[6, 6], [3, 7], [1, 2]]","[125, 146, 24]","[[6, 10], [1, 7], [1, 2]]","[221, 144, 24]","[[6, 12], [2, 7], [2, 3]]","[269, 145, 49]","[[6, 12], [1, 7], [1, 2]]","[269, 144, 24]"
3_12_case1_589,logic,logic/3_12_case1_589.txt,3,A,"[[6, 12], [2, 4], [1, 7]]","[269, 73, 144]","[[6, 6], [12, 4], [10, 7]]","[125, 83, 153]","[[6, 11], [7, 4], [5, 7]]","[245, 78, 148]","[[6, 12], [3, 4], [1, 7]]","[269, 74, 144]"
3_12_case1_601,logic,logic/3_12_case1_601.txt,3,A,"[[6, 12], [2, 5], [1, 10]]","[269, 97, 216]","[[6, 6], [12, 5], [1, 10]]","[125, 107, 216]","[[6, 11], [7, 5], [1, 10]]","[245, 102, 216]","[[6, 12], [3, 5], [1, 10]]","[269, 98, 216]"
3_12_case1_61,logic,logic/3_12_case1_61.txt,3,D,"[[6, 6], [9, 10], [11, 5]]","[125, 224, 106]","[[6, 11], [4, 10], [6, 5]]","[245, 219, 101]","[[6, 12], [1, 10], [2, 5]]","[269, 216, 97]","[[6, 12], [1, 10], [1, 5]]","[269, 216, 96]"
3_12_case1_613,logic,logic/3_12_case1_613.txt,3,C,"[[6, 6], [2, 10], [12, 9]]","[125, 217, 203]","[[6, 11], [1, 10], [7, 9]]","[245, 216, 198]","[[6, 12], [1, 10], [2, 9]]","[269, 216, 193]","[[6, 12], [1, 10], [3, 9]]","[269, 216, 194]"
3_12_case1_625,logic,logic/3_12_case1_625.txt,3,B,"[[6, 6], [9, 9], [11, 4]]","[125, 200, 82]","[[6, 12], [1, 9], [1, 4]]","[269, 192, 72]","[[6, 11], [4, 9], [6, 4]]","[245, 195, 77]","[[6, 12], [1, 9], [2, 4]]","[269, 192, 73]"
3_12_case1_637,logic,logic/3_12_case1_637.txt,3,C,"[[6, 6], [11, 11], [2, 8]]","[125, 250, 169]","[[6, 11], [6, 11], [1, 8]]","[245, 245, 168]","[[6, 12], [1, 11], [1, 8]]","[269, 240, 168]","[[6, 12], [2, 11], [1, 8]]","[269, 241, 168]"
