trial_id,mode,relpath_txt,n_agents,correct,choiceA_xy,choiceA_cell,choiceB_xy,choiceB_cell,choiceC_xy,choiceC_cell,choiceD_xy,choiceD_cell
3_12_320,intermediate_case1,intermediate_case1/3_12_320.txt,3,D,"[[10, 12], [6, 6], [9, 4]]","[273, 125, 80]","[[12, 11], [4, 5], [9, 4]]","[251, 99, 80]","[[12, 9], [7, 6], [12, 4]]","[203, 126, 83]","[[11, 8], [8, 5], [12, 3]]","[178, 103, 59]"
3_12_321,intermediate_case1,intermediate_case1/3_12_321.txt,3,A,"[[7, 12], [5, 3], [4, 6]]","[270, 52, 123]","[[9, 10], [6, 2], [6, 6]]","[224, 29, 125]","[[8, 9], [5, 2], [5, 5]]","[199, 28, 100]","[[8, 11], [6, 2], [5, 5]]","[247, 29, 100]"
3_12_322,intermediate_case1,intermediate_case1/3_12_322.txt,3,A,"[[3, 5], [9, 1], [7, 9]]","[98, 8, 198]","[[6, 6], [5, 2], [7, 12]]","[125, 28, 270]","[[4, 3], [8, 1], [7, 9]]","[51, 7, 198]","[[4, 5], [10, 1], [8, 9]]","[99, 9, 199]"
3_12_323,intermediate_case1,intermediate_case1/3_12_323.txt,3,B,"[[12, 7], [6, 6], [1, 1]]","[155, 125, 0]","[[8, 10], [7, 6], [2, 4]]","[223, 126, 73]","[[8, 11], [7, 6], [1, 4]]","[247, 126, 72]","[[7, 11], [6, 7], [1, 5]]","[246, 149, 96]"
3_12_325,intermediate_case1,intermediate_case1/3_12_325.txt,3,D,"[[6, 6], [2, 5], [9, 7]]","[125, 97, 152]","[[3, 6], [2, 4], [7, 6]]","[122, 73, 126]","[[4, 10], [1, 4], [6, 9]]","[219, 72, 197]","[[3, 9], [2, 5], [6, 9]]","[194, 97, 197]"
3_12_326,intermediate_case1,intermediate_case1/3_12_326.txt,3,D,"[[10, 12], [6, 6], [10, 11]]","[273, 125, 249]","[[12, 12], [4, 8], [10, 12]]","[275, 171, 273]","[[11, 10], [6, 8], [10, 11]]","[226, 173, 249]","[[10, 9], [7, 8], [10, 10]]","[201, 174, 225]"
3_12_327,intermediate_case1,intermediate_case1/3_12_327.txt,3,D,"[[4, 10], [4, 8], [6, 6]]","[219, 171, 125]","[[3, 8], [6, 5], [6, 2]]","[170, 101, 29]","[[3, 9], [8, 5], [7, 2]]","[194, 103, 30]","[[3, 8], [9, 5], [8, 1]]","[170, 104, 7]"
3_12_328,intermediate_case1,intermediate_case1/3_12_328.txt,3,C,"[[6, 6], [4, 12], [2, 6]]","[125, 267, 121]","[[7, 7], [2, 9], [2, 5]]","[150, 193, 97]","[[7, 8], [2, 7], [2, 5]]","[174, 145, 97]","[[7, 7], [1, 7], [1, 4]]","[150, 144, 72]"
3_12_329,intermediate_case1,intermediate_case1/3_12_329.txt,3,B,"[[11, 1], [6, 6], [10, 2]]","[10, 125, 33]","[[11, 3], [6, 2], [11, 1]]","[58, 29, 10]","[[12, 1], [5, 4], [10, 1]]","[11, 76, 9]","[[12, 2], [5, 3], [11, 1]]","[35, 52, 10]"
3_12_33,intermediate_case1,intermediate_case1/3_12_33.txt,3,C,"[[3, 4], [4, 9], [6, 6]]","[74, 195, 125]","[[2, 3], [5, 7], [7, 4]]","[49, 148, 78]","[[4, 4], [8, 4], [10, 2]]","[75, 79, 33]","[[4, 3], [7, 5], [9, 2]]","[51, 102, 32]"
3_12_330,intermediate_case1,intermediate_case1/3_12_330.txt,3,D,"[[5, 8], [5, 1], [6, 6]]","[172, 4, 125]","[[4, 7], [6, 1], [6, 3]]","[147, 5, 53]","[[6, 9], [5, 3], [6, 5]]","[197, 52, 101]","[[7, 8], [5, 4], [7, 5]]","[174, 76, 102]"
3_12_333,intermediate_case1,intermediate_case1/3_12_333.txt,3,A,"[[5, 9], [7, 6], [5, 10]]","[196, 126, 220]","[[2, 6], [10, 4], [6, 6]]","[121, 81, 125]","[[2, 8], [6, 6], [3, 9]]","[169, 125, 194]","[[4, 8], [6, 5], [4, 9]]","[171, 101, 195]"
3_12_334,intermediate_case1,intermediate_case1/3_12_334.txt,3,A,"[[4, 5], [6, 2], [3, 2]]","[99, 29, 26]","[[6, 6], [7, 6], [5, 1]]","[125, 126, 4]","[[4, 6], [7, 3], [4, 1]]","[123, 54, 3]","[[5, 5], [7, 1], [4, 1]]","[100, 6, 3]"
3_12_337,intermediate_case1,intermediate_case1/3_12_337.txt,3,A,"[[5, 10], [9, 2], [10, 11]]","[220, 32, 249]","[[6, 6], [11, 1], [8, 9]]","[125, 10, 199]","[[7, 9], [12, 1], [11, 10]]","[198, 11, 226]","[[4, 9], [9, 1], [9, 10]]","[195, 8, 224]"
3_12_338,intermediate_case1,intermediate_case1/3_12_338.txt,3,C,"[[7, 12], [6, 6], [10, 9]]","[270, 125, 201]","[[7, 12], [7, 2], [12, 7]]","[270, 30, 155]","[[8, 12], [6, 2], [12, 7]]","[271, 29, 155]","[[7, 11], [7, 2], [12, 6]]","[246, 30, 131]"
3_12_34,intermediate_case1,intermediate_case1/3_12_34.txt,3,D,"[[6, 6], [11, 11], [12, 9]]","[125, 250, 203]","[[9, 8], [11, 12], [12, 11]]","[176, 274, 251]","[[9, 8], [12, 10], [12, 10]]","[176, 227, 227]","[[8, 9], [11, 10], [11, 11]]","[199, 226, 250]"
3_12_340,intermediate_case1,intermediate_case1/3_12_340.txt,3,A,"[[11, 4], [9, 7], [5, 2]]","[82, 152, 28]","[[6, 6], [12, 12], [2, 4]]","[125, 275, 73]","[[9, 5], [10, 8], [4, 1]]","[104, 177, 3]","[[12, 3], [10, 6], [6, 1]]","[59, 129, 5]"
3_12_341,intermediate_case1,intermediate_case1/3_12_341.txt,3,C,"[[10, 7], [6, 6], [2, 1]]","[153, 125, 1]","[[10, 6], [5, 4], [2, 2]]","[129, 76, 25]","[[10, 8], [5, 4], [3, 4]]","[177, 76, 74]","[[11, 8], [6, 3], [4, 3]]","[178, 53, 51]"
3_12_342,intermediate_case1,intermediate_case1/3_12_342.txt,3,A,"[[11, 12], [6, 11], [10, 8]]","[274, 245, 177]","[[11, 10], [1, 11], [6, 6]]","[226, 240, 125]","[[12, 12], [5, 10], [9, 7]]","[275, 220, 152]","[[12, 12], [6, 10], [11, 7]]","[275, 221, 154]"
3_12_343,intermediate_case1,intermediate_case1/3_12_343.txt,3,C,"[[6, 6], [12, 5], [6, 11]]","[125, 107, 245]","[[4, 8], [12, 7], [4, 11]]","[171, 155, 243]","[[1, 6], [12, 8], [1, 10]]","[120, 179, 216]","[[1, 5], [12, 7], [1, 9]]","[96, 155, 192]"
3_12_344,intermediate_case1,intermediate_case1/3_12_344.txt,3,C,"[[1, 7], [6, 6], [11, 7]]","[144, 125, 154]","[[1, 9], [9, 6], [11, 9]]","[192, 128, 202]","[[1, 9], [11, 5], [12, 9]]","[192, 106, 203]","[[2, 8], [10, 4], [12, 8]]","[169, 81, 179]"
3_12_345,intermediate_case1,intermediate_case1/3_12_345.txt,3,B,"[[2, 2], [9, 11], [6, 6]]","[25, 248, 125]","[[2, 1], [10, 11], [7, 5]]","[1, 249, 102]","[[1, 1], [8, 12], [5, 6]]","[0, 271, 124]","[[3, 1], [9, 12], [7, 6]]","[2, 272, 126]"
3_12_346,intermediate_case1,intermediate_case1/3_12_346.txt,3,B,"[[6, 6], [10, 2], [2, 1]]","[125, 33, 1]","[[1, 7], [11, 2], [2, 1]]","[144, 34, 1]","[[3, 6], [8, 2], [1, 2]]","[122, 31, 24]","[[1, 8], [10, 1], [2, 1]]","[168, 9, 1]"
3_12_347,intermediate_case1,intermediate_case1/3_12_347.txt,3,D,"[[11, 12], [6, 6], [4, 12]]","[274, 125, 267]","[[8, 12], [7, 6], [3, 12]]","[271, 126, 266]","[[7, 12], [9, 9], [3, 12]]","[270, 200, 266]","[[7, 11], [8, 9], [2, 11]]","[246, 199, 241]"
3_12_348,intermediate_case1,intermediate_case1/3_12_348.txt,3,A,"[[5, 12], [12, 11], [6, 10]]","[268, 251, 221]","[[6, 10], [11, 12], [6, 6]]","[221, 274, 125]","[[4, 10], [12, 12], [5, 8]]","[219, 275, 172]","[[6, 12], [11, 11], [6, 9]]","[269, 250, 197]"
3_12_35,intermediate_case1,intermediate_case1/3_12_35.txt,3,D,"[[10, 1], [6, 6], [9, 4]]","[9, 125, 80]","[[10, 1], [8, 10], [10, 5]]","[9, 223, 105]","[[7, 4], [6, 10], [7, 7]]","[78, 221, 150]","[[8, 3], [7, 11], [8, 7]]","[55, 246, 151]"
3_12_350,intermediate_case1,intermediate_case1/3_12_350.txt,3,A,"[[8, 9], [6, 7], [6, 8]]","[199, 149, 173]","[[11, 10], [6, 6], [7, 8]]","[226, 125, 174]","[[9, 11], [7, 6], [7, 8]]","[248, 126, 174]","[[8, 10], [6, 8], [6, 9]]","[223, 173, 197]"
3_12_351,intermediate_case1,intermediate_case1/3_12_351.txt,3,D,"[[4, 4], [8, 3], [6, 6]]","[75, 55, 125]","[[4, 1], [10, 2], [8, 4]]","[3, 33, 79]","[[6, 2], [9, 2], [9, 3]]","[29, 32, 56]","[[5, 1], [10, 2], [9, 2]]","[4, 33, 32]"
3_12_352,intermediate_case1,intermediate_case1/3_12_352.txt,3,A,"[[4, 3], [5, 12], [11, 12]]","[51, 268, 274]","[[6, 6], [3, 10], [10, 12]]","[125, 218, 273]","[[6, 4], [2, 11], [10, 11]]","[77, 241, 249]","[[5, 3], [4, 12], [11, 11]]","[52, 267, 250]"
3_12_353,intermediate_case1,intermediate_case1/3_12_353.txt,3,C,"[[7, 1], [6, 6], [6, 8]]","[6, 125, 173]","[[6, 4], [6, 10], [5, 12]]","[77, 221, 268]","[[8, 4], [8, 11], [8, 12]]","[79, 247, 271]","[[8, 5], [8, 10], [8, 12]]","[103, 223, 271]"
3_12_354,intermediate_case1,intermediate_case1/3_12_354.txt,3,B,"[[4, 12], [2, 4], [6, 6]]","[267, 73, 125]","[[10, 9], [6, 2], [11, 3]]","[201, 29, 58]","[[5, 9], [3, 1], [6, 3]]","[196, 2, 53]","[[9, 9], [5, 1], [10, 2]]","[200, 4, 33]"
3_12_355,intermediate_case1,intermediate_case1/3_12_355.txt,3,C,"[[6, 6], [7, 9], [1, 4]]","[125, 198, 72]","[[7, 7], [5, 8], [1, 3]]","[150, 172, 48]","[[6, 7], [3, 8], [2, 2]]","[149, 170, 25]","[[5, 6], [3, 9], [1, 2]]","[124, 194, 24]"
3_12_356,intermediate_case1,intermediate_case1/3_12_356.txt,3,B,"[[11, 6], [6, 6], [3, 12]]","[130, 125, 266]","[[10, 7], [7, 3], [4, 11]]","[153, 54, 243]","[[12, 5], [9, 5], [6, 11]]","[107, 104, 245]","[[10, 6], [6, 4], [3, 11]]","[129, 77, 242]"
3_12_357,intermediate_case1,intermediate_case1/3_12_357.txt,3,A,"[[3, 8], [11, 3], [7, 5]]","[170, 58, 102]","[[1, 9], [11, 1], [6, 6]]","[192, 10, 125]","[[1, 10], [12, 2], [7, 5]]","[216, 35, 102]","[[3, 9], [12, 4], [8, 6]]","[194, 83, 127]"
3_12_358,intermediate_case1,intermediate_case1/3_12_358.txt,3,B,"[[6, 6], [8, 7], [6, 11]]","[125, 151, 245]","[[4, 4], [6, 3], [3, 8]]","[75, 53, 170]","[[3, 5], [5, 5], [2, 9]]","[98, 100, 193]","[[3, 3], [5, 3], [2, 7]]","[50, 52, 145]"
3_12_359,intermediate_case1,intermediate_case1/3_12_359.txt,3,C,"[[11, 9], [6, 6], [3, 10]]","[202, 125, 218]","[[11, 10], [6, 6], [4, 10]]","[226, 125, 219]","[[7, 7], [6, 4], [1, 7]]","[150, 77, 144]","[[8, 7], [6, 5], [1, 8]]","[151, 101, 168]"
3_12_36,intermediate_case1,intermediate_case1/3_12_36.txt,3,C,"[[1, 3], [11, 9], [6, 6]]","[48, 202, 125]","[[1, 2], [12, 11], [8, 7]]","[24, 251, 151]","[[1, 1], [11, 12], [8, 7]]","[0, 274, 151]","[[1, 1], [11, 11], [9, 7]]","[0, 250, 152]"
3_12_360,intermediate_case1,intermediate_case1/3_12_360.txt,3,B,"[[7, 11], [4, 11], [6, 6]]","[246, 243, 125]","[[10, 8], [6, 11], [7, 4]]","[177, 245, 78]","[[7, 9], [5, 12], [5, 5]]","[198, 268, 100]","[[9, 8], [6, 10], [6, 3]]","[176, 221, 53]"
3_12_361,intermediate_case1,intermediate_case1/3_12_361.txt,3,A,"[[7, 5], [12, 1], [10, 5]]","[102, 11, 105]","[[6, 6], [8, 2], [6, 9]]","[125, 31, 197]","[[5, 8], [8, 1], [5, 9]]","[172, 7, 196]","[[7, 6], [11, 1], [9, 6]]","[126, 10, 128]"
3_12_362,intermediate_case1,intermediate_case1/3_12_362.txt,3,D,"[[11, 7], [6, 6], [5, 8]]","[154, 125, 172]","[[6, 4], [8, 8], [3, 7]]","[77, 175, 146]","[[6, 7], [8, 8], [3, 8]]","[149, 175, 170]","[[7, 6], [9, 7], [4, 7]]","[126, 152, 147]"
3_12_363,intermediate_case1,intermediate_case1/3_12_363.txt,3,C,"[[4, 6], [11, 8], [6, 6]]","[123, 178, 125]","[[5, 5], [12, 9], [9, 6]]","[100, 203, 128]","[[5, 7], [12, 7], [9, 6]]","[148, 155, 128]","[[4, 6], [12, 8], [8, 6]]","[123, 179, 127]"
3_12_364,intermediate_case1,intermediate_case1/3_12_364.txt,3,C,"[[6, 6], [7, 7], [2, 10]]","[125, 150, 217]","[[6, 5], [8, 6], [2, 8]]","[101, 127, 169]","[[3, 7], [7, 7], [1, 10]]","[146, 150, 216]","[[4, 7], [8, 6], [1, 9]]","[147, 127, 192]"
3_12_365,intermediate_case1,intermediate_case1/3_12_365.txt,3,B,"[[4, 9], [6, 6], [11, 4]]","[195, 125, 82]","[[6, 8], [7, 1], [11, 1]]","[173, 6, 10]","[[5, 8], [8, 5], [12, 3]]","[172, 103, 59]","[[7, 8], [7, 2], [12, 2]]","[174, 30, 35]"
3_12_366,intermediate_case1,intermediate_case1/3_12_366.txt,3,B,"[[1, 7], [12, 7], [6, 6]]","[144, 155, 125]","[[2, 1], [11, 2], [5, 1]]","[1, 34, 4]","[[2, 3], [11, 4], [6, 2]]","[49, 82, 29]","[[2, 2], [12, 3], [6, 2]]","[25, 59, 29]"
3_12_367,intermediate_case1,intermediate_case1/3_12_367.txt,3,B,"[[6, 6], [9, 5], [9, 4]]","[125, 104, 80]","[[1, 6], [11, 6], [5, 5]]","[120, 130, 100]","[[3, 3], [10, 4], [7, 2]]","[50, 81, 30]","[[1, 5], [12, 6], [6, 4]]","[96, 131, 77]"
3_12_368,intermediate_case1,intermediate_case1/3_12_368.txt,3,A,"[[9, 9], [5, 5], [9, 7]]","[200, 100, 152]","[[5, 11], [6, 6], [7, 8]]","[244, 125, 174]","[[5, 9], [5, 4], [6, 6]]","[196, 76, 125]","[[8, 10], [6, 4], [9, 7]]","[223, 77, 152]"
3_12_369,intermediate_case1,intermediate_case1/3_12_369.txt,3,D,"[[1, 5], [3, 5], [6, 6]]","[96, 98, 125]","[[3, 5], [3, 2], [6, 3]]","[98, 26, 53]","[[4, 6], [2, 1], [6, 3]]","[123, 1, 53]","[[5, 7], [3, 2], [7, 4]]","[148, 26, 78]"
3_12_37,intermediate_case1,intermediate_case1/3_12_37.txt,3,C,"[[6, 6], [4, 3], [12, 6]]","[125, 51, 131]","[[5, 4], [3, 1], [11, 2]]","[76, 2, 34]","[[3, 3], [4, 1], [10, 1]]","[50, 3, 9]","[[4, 4], [5, 1], [11, 1]]","[75, 4, 10]"
3_12_370,intermediate_case1,intermediate_case1/3_12_370.txt,3,B,"[[6, 6], [9, 5], [1, 7]]","[125, 104, 144]","[[1, 2], [8, 1], [1, 1]]","[24, 7, 0]","[[4, 3], [8, 4], [1, 4]]","[51, 79, 72]","[[1, 3], [8, 1], [1, 2]]","[48, 7, 24]"
3_12_371,intermediate_case1,intermediate_case1/3_12_371.txt,3,C,"[[4, 12], [6, 6], [11, 5]]","[267, 125, 106]","[[3, 9], [8, 6], [12, 4]]","[194, 127, 83]","[[4, 11], [7, 6], [10, 5]]","[243, 126, 105]","[[4, 10], [8, 7], [11, 5]]","[219, 151, 106]"
3_12_373,intermediate_case1,intermediate_case1/3_12_373.txt,3,C,"[[6, 6], [8, 3], [5, 4]]","[125, 55, 76]","[[8, 5], [9, 3], [7, 4]]","[103, 56, 78]","[[7, 3], [10, 1], [7, 2]]","[54, 9, 30]","[[7, 4], [10, 2], [7, 3]]","[78, 33, 54]"
3_12_374,intermediate_case1,intermediate_case1/3_12_374.txt,3,D,"[[6, 1], [6, 6], [12, 1]]","[5, 125, 11]","[[4, 2], [6, 3], [11, 1]]","[27, 53, 10]","[[4, 3], [6, 6], [12, 4]]","[51, 125, 83]","[[5, 4], [7, 6], [12, 5]]","[76, 126, 107]"
3_12_376,intermediate_case1,intermediate_case1/3_12_376.txt,3,A,"[[5, 8], [1, 2], [1, 4]]","[172, 24, 72]","[[6, 6], [3, 5], [2, 5]]","[125, 98, 97]","[[5, 7], [2, 5], [2, 5]]","[148, 97, 97]","[[6, 7], [1, 3], [2, 4]]","[149, 48, 73]"
3_12_377,intermediate_case1,intermediate_case1/3_12_377.txt,3,D,"[[2, 2], [6, 6], [6, 12]]","[25, 125, 269]","[[2, 4], [7, 3], [7, 10]]","[73, 54, 222]","[[2, 7], [7, 4], [6, 12]]","[145, 78, 269]","[[1, 6], [8, 4], [6, 11]]","[120, 79, 245]"
3_12_378,intermediate_case1,intermediate_case1/3_12_378.txt,3,D,"[[9, 6], [3, 8], [6, 6]]","[128, 170, 125]","[[9, 10], [7, 7], [8, 8]]","[224, 150, 175]","[[8, 10], [4, 8], [6, 8]]","[223, 171, 173]","[[9, 11], [5, 7], [7, 8]]","[248, 148, 174]"
3_12_379,intermediate_case1,intermediate_case1/3_12_379.txt,3,D,"[[6, 6], [3, 6], [2, 8]]","[125, 122, 169]","[[6, 3], [1, 6], [1, 6]]","[53, 120, 120]","[[8, 7], [3, 6], [4, 9]]","[151, 122, 195]","[[9, 6], [2, 7], [4, 9]]","[128, 145, 195]"
3_12_38,intermediate_case1,intermediate_case1/3_12_38.txt,3,D,"[[11, 5], [6, 6], [6, 4]]","[106, 125, 77]","[[11, 8], [7, 3], [7, 3]]","[178, 54, 54]","[[11, 10], [10, 3], [8, 4]]","[226, 57, 79]","[[10, 9], [11, 3], [8, 3]]","[201, 58, 55]"
3_12_381,intermediate_case1,intermediate_case1/3_12_381.txt,3,C,"[[12, 7], [9, 10], [6, 6]]","[155, 224, 125]","[[10, 4], [11, 11], [8, 5]]","[81, 250, 103]","[[9, 1], [10, 12], [7, 3]]","[8, 273, 54]","[[9, 1], [10, 11], [7, 3]]","[8, 249, 54]"
3_12_384,intermediate_case1,intermediate_case1/3_12_384.txt,3,D,"[[10, 11], [3, 12], [6, 6]]","[249, 266, 125]","[[12, 10], [4, 12], [8, 6]]","[227, 267, 127]","[[12, 11], [2, 12], [9, 8]]","[251, 265, 176]","[[12, 10], [3, 11], [10, 7]]","[227, 242, 153]"
3_12_385,intermediate_case1,intermediate_case1/3_12_385.txt,3,A,"[[3, 5], [9, 5], [9, 6]]","[98, 104, 128]","[[6, 6], [9, 4], [11, 5]]","[125, 80, 106]","[[3, 5], [8, 4], [9, 5]]","[98, 79, 104]","[[3, 4], [10, 6], [10, 6]]","[74, 129, 129]"
3_12_386,intermediate_case1,intermediate_case1/3_12_386.txt,3,C,"[[5, 12], [6, 6], [6, 5]]","[268, 125, 101]","[[6, 10], [7, 7], [8, 5]]","[221, 150, 103]","[[4, 12], [5, 5], [6, 6]]","[267, 100, 125]","[[4, 12], [5, 6], [6, 6]]","[267, 124, 125]"
3_12_387,intermediate_case1,intermediate_case1/3_12_387.txt,3,B,"[[1, 5], [11, 5], [6, 6]]","[96, 106, 125]","[[1, 2], [10, 5], [7, 3]]","[24, 105, 54]","[[2, 3], [12, 5], [10, 4]]","[49, 107, 81]","[[2, 2], [11, 6], [8, 4]]","[25, 130, 79]"
3_12_388,intermediate_case1,intermediate_case1/3_12_388.txt,3,A,"[[3, 11], [5, 7], [6, 12]]","[242, 148, 269]","[[6, 6], [3, 7], [9, 11]]","[125, 146, 248]","[[5, 7], [5, 6], [8, 11]]","[148, 124, 247]","[[3, 10], [6, 8], [7, 12]]","[218, 173, 270]"
3_12_389,intermediate_case1,intermediate_case1/3_12_389.txt,3,A,"[[11, 8], [2, 2], [9, 5]]","[178, 25, 104]","[[8, 10], [6, 6], [10, 9]]","[223, 125, 201]","[[8, 9], [1, 3], [7, 6]]","[199, 48, 126]","[[10, 9], [2, 1], [8, 5]]","[201, 1, 103]"
3_12_39,intermediate_case1,intermediate_case1/3_12_39.txt,3,B,"[[4, 1], [5, 4], [6, 6]]","[3, 76, 125]","[[3, 1], [7, 2], [8, 3]]","[2, 30, 55]","[[3, 4], [6, 1], [6, 5]]","[74, 5, 101]","[[4, 1], [6, 3], [8, 4]]","[3, 53, 79]"
3_12_390,intermediate_case1,intermediate_case1/3_12_390.txt,3,C,"[[11, 10], [6, 8], [6, 6]]","[226, 173, 125]","[[10, 12], [9, 10], [8, 10]]","[273, 224, 223]","[[12, 11], [9, 12], [12, 12]]","[251, 272, 275]","[[12, 10], [10, 12], [12, 11]]","[227, 273, 251]"
3_12_392,intermediate_case1,intermediate_case1/3_12_392.txt,3,A,"[[12, 5], [6, 8], [12, 7]]","[107, 173, 155]","[[12, 3], [6, 6], [10, 5]]","[59, 125, 105]","[[12, 3], [6, 7], [12, 6]]","[59, 149, 131]","[[12, 5], [7, 8], [12, 7]]","[107, 174, 155]"
3_12_393,intermediate_case1,intermediate_case1/3_12_393.txt,3,A,"[[7, 12], [5, 3], [6, 7]]","[270, 52, 149]","[[4, 12], [7, 5], [6, 6]]","[267, 102, 125]","[[4, 11], [5, 5], [4, 7]]","[243, 100, 147]","[[6, 12], [4, 3], [5, 6]]","[269, 51, 124]"
3_12_394,intermediate_case1,intermediate_case1/3_12_394.txt,3,B,"[[6, 6], [11, 6], [5, 4]]","[125, 130, 76]","[[5, 4], [12, 2], [2, 2]]","[76, 35, 25]","[[4, 4], [11, 1], [2, 1]]","[75, 10, 1]","[[4, 5], [11, 1], [1, 2]]","[99, 10, 24]"
3_12_395,intermediate_case1,intermediate_case1/3_12_395.txt,3,C,"[[4, 2], [6, 6], [5, 8]]","[27, 125, 172]","[[7, 2], [6, 6], [8, 7]]","[30, 125, 151]","[[5, 1], [9, 7], [9, 6]]","[4, 152, 128]","[[6, 2], [8, 7], [9, 7]]","[29, 151, 152]"
3_12_396,intermediate_case1,intermediate_case1/3_12_396.txt,3,A,"[[12, 12], [9, 8], [11, 8]]","[275, 176, 178]","[[12, 5], [9, 11], [6, 6]]","[107, 248, 125]","[[11, 8], [8, 10], [7, 7]]","[178, 223, 150]","[[12, 11], [8, 9], [10, 8]]","[251, 199, 177]"
3_12_397,intermediate_case1,intermediate_case1/3_12_397.txt,3,D,"[[6, 6], [7, 2], [2, 4]]","[125, 30, 73]","[[8, 4], [8, 1], [4, 1]]","[79, 7, 3]","[[7, 3], [6, 2], [1, 1]]","[54, 29, 0]","[[6, 4], [5, 3], [1, 2]]","[77, 52, 24]"
3_12_398,intermediate_case1,intermediate_case1/3_12_398.txt,3,C,"[[2, 7], [6, 6], [10, 5]]","[145, 125, 105]","[[1, 5], [9, 9], [10, 6]]","[96, 200, 129]","[[1, 8], [12, 12], [10, 11]]","[168, 275, 249]","[[2, 7], [11, 12], [10, 10]]","[145, 274, 225]"
3_12_399,intermediate_case1,intermediate_case1/3_12_399.txt,3,B,"[[3, 12], [9, 8], [6, 6]]","[266, 176, 125]","[[1, 9], [11, 2], [6, 3]]","[192, 34, 53]","[[2, 12], [11, 5], [7, 6]]","[265, 106, 126]","[[2, 10], [12, 3], [7, 4]]","[217, 59, 78]"
3_12_4,intermediate_case1,intermediate_case1/3_12_4.txt,3,A,"[[1, 3], [2, 9], [1, 8]]","[48, 193, 168]","[[6, 6], [7, 9], [6, 9]]","[125, 198, 197]","[[3, 6], [5, 10], [3, 10]]","[122, 220, 218]","[[2, 4], [2, 10], [2, 9]]","[73, 217, 193]"
3_12_40,intermediate_case1,intermediate_case1/3_12_40.txt,3,A,"[[5, 8], [7, 2], [7, 9]]","[172, 30, 198]","[[6, 6], [9, 6], [9, 10]]","[125, 128, 224]","[[6, 8], [9, 3], [8, 9]]","[173, 56, 199]","[[4, 9], [7, 3], [6, 10]]","[195, 54, 221]"
3_12_400,intermediate_case1,intermediate_case1/3_12_400.txt,3,B,"[[6, 6], [9, 7], [12, 11]]","[125, 152, 251]","[[6, 5], [10, 4], [12, 9]]","[101, 81, 203]","[[5, 5], [9, 8], [11, 11]]","[100, 176, 250]","[[5, 6], [9, 5], [11, 10]]","[124, 104, 226]"
3_12_403,intermediate_case1,intermediate_case1/3_12_403.txt,3,A,"[[5, 9], [1, 7], [8, 4]]","[196, 144, 79]","[[6, 6], [5, 10], [11, 4]]","[125, 220, 82]","[[6, 7], [2, 9], [10, 4]]","[149, 193, 81]","[[4, 8], [1, 7], [8, 3]]","[171, 144, 55]"
3_12_404,intermediate_case1,intermediate_case1/3_12_404.txt,3,B,"[[5, 11], [6, 6], [7, 5]]","[244, 125, 102]","[[4, 12], [5, 6], [5, 5]]","[267, 124, 100]","[[4, 12], [5, 4], [6, 4]]","[267, 76, 77]","[[4, 11], [6, 5], [6, 4]]","[243, 101, 77]"
3_12_406,intermediate_case1,intermediate_case1/3_12_406.txt,3,A,"[[9, 5], [2, 10], [8, 1]]","[104, 217, 7]","[[6, 6], [1, 11], [8, 1]]","[125, 240, 7]","[[5, 6], [1, 11], [6, 2]]","[124, 240, 29]","[[8, 5], [1, 10], [7, 1]]","[103, 216, 6]"
3_12_407,intermediate_case1,intermediate_case1/3_12_407.txt,3,D,"[[8, 1], [6, 6], [2, 4]]","[7, 125, 73]","[[7, 1], [7, 8], [2, 4]]","[6, 174, 73]","[[6, 2], [11, 12], [4, 8]]","[29, 274, 171]","[[6, 3], [11, 12], [4, 9]]","[53, 274, 195]"
3_12_408,intermediate_case1,intermediate_case1/3_12_408.txt,3,B,"[[1, 11], [9, 10], [6, 6]]","[240, 224, 125]","[[1, 11], [8, 10], [5, 8]]","[240, 223, 172]","[[3, 11], [10, 9], [8, 6]]","[242, 201, 127]","[[1, 12], [9, 9], [6, 8]]","[264, 200, 173]"
3_12_41,intermediate_case1,intermediate_case1/3_12_41.txt,3,A,"[[2, 7], [5, 3], [1, 6]]","[145, 52, 120]","[[2, 3], [6, 6], [2, 5]]","[49, 125, 97]","[[2, 3], [5, 5], [1, 4]]","[49, 100, 72]","[[3, 6], [4, 4], [1, 6]]","[122, 75, 120]"
3_12_410,intermediate_case1,intermediate_case1/3_12_410.txt,3,B,"[[11, 9], [6, 6], [6, 1]]","[202, 125, 5]","[[10, 7], [7, 11], [7, 5]]","[153, 246, 102]","[[12, 8], [6, 7], [8, 3]]","[179, 149, 55]","[[11, 7], [7, 10], [8, 4]]","[154, 222, 79]"
3_12_411,intermediate_case1,intermediate_case1/3_12_411.txt,3,C,"[[4, 11], [1, 4], [6, 6]]","[243, 72, 125]","[[5, 12], [1, 4], [5, 7]]","[268, 72, 148]","[[6, 10], [3, 1], [7, 3]]","[221, 2, 54]","[[5, 10], [4, 1], [7, 4]]","[220, 3, 78]"
3_12_412,intermediate_case1,intermediate_case1/3_12_412.txt,3,D,"[[6, 6], [12, 3], [5, 5]]","[125, 59, 100]","[[4, 4], [10, 7], [3, 7]]","[75, 153, 146]","[[3, 5], [10, 7], [2, 7]]","[98, 153, 145]","[[4, 5], [11, 8], [3, 8]]","[99, 178, 170]"
