maze,steps,maze_final_binary,maze_final_decimal,center_agent,flag_1,flag_2,case_type,move_dominant_agents,move_type
662,10,000,0,A,0,0,,,rulemap
663,10,000,0,B,0,0,,,rulemap
664,8,000,0,S,0,0,,,rulemap
665,8,000,0,A,0,0,,,rulemap
666,10,000,0,B,0,0,,,rulemap
667,8,000,0,S,0,0,,,rulemap
668,8,000,0,A,0,0,,,rulemap
669,9,000,0,B,0,0,,,rulemap
670,10,000,0,S,0,0,,,rulemap
671,9,000,0,A,0,0,,,rulemap
672,8,000,0,B,0,0,,,rulemap
673,10,000,0,S,0,0,,,rulemap
674,9,000,0,A,0,0,,,rulemap
675,8,000,0,B,0,0,,,rulemap
676,10,000,0,S,0,0,,,rulemap
677,10,000,0,A,0,0,,,rulemap
678,9,000,0,B,0,0,,,rulemap
679,7,000,0,S,0,0,,,rulemap
680,7,000,0,A,0,0,,,rulemap
681,10,000,0,B,0,0,,,rulemap
682,9,000,0,S,0,0,,,rulemap
683,10,000,0,A,0,0,,,rulemap
684,9,000,0,B,0,0,,,rulemap
685,7,000,0,S,0,0,,,rulemap
686,8,000,0,A,0,0,,,rulemap
687,8,000,0,B,0,0,,,rulemap
688,8,000,0,S,0,0,,,rulemap
689,10,000,0,A,0,0,,,rulemap
690,8,000,0,B,0,0,,,rulemap
691,8,000,0,S,0,0,,,rulemap
692,10,000,0,A,0,0,,,rulemap
693,9,000,0,B,0,0,,,rulemap
694,10,000,0,S,0,0,,,rulemap
695,8,000,0,A,0,0,,,rulemap
696,8,000,0,B,0,0,,,rulemap
697,8,000,0,S,0,0,,,rulemap
698,10,000,0,A,0,0,,,rulemap
699,8,000,0,B,0,0,,,rulemap
700,8,000,0,S,0,0,,,rulemap
701,10,000,0,A,0,0,,,rulemap
702,7,000,0,B,0,0,,,rulemap
703,10,000,0,S,0,0,,,rulemap
704,4,000,0,A,0,0,,,rulemap
705,8,000,0,B,0,0,,,rulemap
706,10,000,0,S,0,0,,,rulemap
707,10,000,0,A,0,0,,,rulemap
708,10,000,0,B,0,0,,,rulemap
709,8,000,0,S,0,0,,,rulemap
710,7,000,0,A,0,0,,,rulemap
711,10,000,0,B,0,0,,,rulemap
712,10,000,0,S,0,0,,,rulemap
713,8,000,0,A,0,0,,,rulemap
714,10,000,0,B,0,0,,,rulemap
715,8,000,0,S,0,0,,,rulemap
716,9,000,0,A,0,0,,,rulemap
717,9,000,0,B,0,0,,,rulemap
718,10,000,0,S,0,0,,,rulemap
719,8,000,0,A,0,0,,,rulemap
720,10,000,0,B,0,0,,,rulemap
721,7,000,0,S,0,0,,,rulemap
722,9,000,0,A,0,0,,,rulemap
723,10,000,0,B,0,0,,,rulemap
724,8,000,0,S,0,0,,,rulemap
725,8,000,0,A,0,0,,,rulemap
726,7,000,0,B,0,0,,,rulemap
727,9,000,0,S,0,0,,,rulemap
728,9,000,0,A,0,0,,,rulemap
729,10,000,0,B,0,0,,,rulemap
730,9,000,0,S,0,0,,,rulemap
731,7,000,0,A,0,0,,,rulemap
732,10,000,0,B,0,0,,,rulemap
733,9,000,0,S,0,0,,,rulemap
734,9,000,0,A,0,0,,,rulemap
735,10,000,0,B,0,0,,,rulemap
736,7,000,0,S,0,0,,,rulemap
737,8,000,0,A,0,0,,,rulemap
738,10,000,0,B,0,0,,,rulemap
739,10,000,0,S,0,0,,,rulemap
740,8,000,0,A,0,0,,,rulemap
741,10,000,0,B,0,0,,,rulemap
742,10,000,0,S,0,0,,,rulemap
743,10,000,0,A,0,0,,,rulemap
744,7,000,0,B,0,0,,,rulemap
745,10,000,0,S,0,0,,,rulemap
746,8,000,0,A,0,0,,,rulemap
747,9,000,0,B,0,0,,,rulemap
748,10,000,0,S,0,0,,,rulemap
749,8,000,0,A,0,0,,,rulemap
750,8,000,0,B,0,0,,,rulemap
751,7,000,0,S,0,0,,,rulemap
752,7,000,0,A,0,0,,,rulemap
753,10,000,0,B,0,0,,,rulemap
754,10,000,0,S,0,0,,,rulemap
755,10,000,0,A,0,0,,,rulemap
756,9,000,0,B,0,0,,,rulemap
757,9,000,0,S,0,0,,,rulemap
758,8,000,0,A,0,0,,,rulemap
759,8,000,0,B,0,0,,,rulemap
760,10,000,0,S,0,0,,,rulemap
761,7,000,0,A,0,0,,,rulemap
762,10,000,0,B,0,0,,,rulemap
763,9,000,0,S,0,0,,,rulemap
764,9,000,0,A,0,0,,,rulemap
765,10,000,0,B,0,0,,,rulemap
766,7,000,0,S,0,0,,,rulemap
767,8,000,0,A,0,0,,,rulemap
768,10,000,0,B,0,0,,,rulemap
769,8,000,0,S,0,0,,,rulemap
770,8,000,0,A,0,0,,,rulemap
771,8,000,0,B,0,0,,,rulemap
772,10,000,0,S,0,0,,,rulemap
773,8,000,0,A,0,0,,,rulemap
774,9,000,0,B,0,0,,,rulemap
775,10,000,0,S,0,0,,,rulemap
776,10,000,0,A,0,0,,,rulemap
777,10,000,0,B,0,0,,,rulemap
778,10,000,0,S,0,0,,,rulemap
779,10,000,0,A,0,0,,,rulemap
780,10,000,0,B,0,0,,,rulemap
781,9,000,0,S,0,0,,,rulemap
782,9,000,0,A,0,0,,,rulemap
783,7,000,0,B,0,0,,,rulemap
784,10,000,0,S,0,0,,,rulemap
785,10,000,0,A,0,0,,,rulemap
786,8,000,0,B,0,0,,,rulemap
787,5,000,0,S,0,0,,,rulemap
788,7,000,0,A,0,0,,,rulemap
789,10,000,0,B,0,0,,,rulemap
790,10,000,0,S,0,0,,,rulemap
791,7,000,0,A,0,0,,,rulemap
792,10,000,0,B,0,0,,,rulemap
793,10,000,0,S,0,0,,,rulemap
794,8,000,0,A,0,0,,,rulemap
795,9,000,0,B,0,0,,,rulemap
796,8,000,0,S,0,0,,,rulemap
797,9,000,0,A,0,0,,,rulemap
798,10,000,0,B,0,0,,,rulemap
799,9,000,0,S,0,0,,,rulemap
800,10,000,0,A,0,0,,,rulemap
801,8,000,0,B,0,0,,,rulemap
802,9,000,0,S,0,0,,,rulemap
803,9,000,0,A,0,0,,,rulemap
804,5,000,0,B,0,0,,,rulemap
805,10,000,0,S,0,0,,,rulemap
806,7,000,0,A,0,0,,,rulemap
807,10,000,0,B,0,0,,,rulemap
808,8,000,0,S,0,0,,,rulemap
809,8,000,0,A,0,0,,,rulemap
810,7,000,0,B,0,0,,,rulemap
811,9,000,0,S,0,0,,,rulemap
812,9,000,0,A,0,0,,,rulemap
813,8,000,0,B,0,0,,,rulemap
814,7,000,0,S,0,0,,,rulemap
815,10,000,0,A,0,0,,,rulemap
816,10,000,0,B,0,0,,,rulemap
817,10,000,0,S,0,0,,,rulemap
818,10,000,0,A,0,0,,,rulemap
819,10,000,0,B,0,0,,,rulemap
820,10,000,0,S,0,0,,,rulemap
821,10,000,0,A,0,0,,,rulemap
822,7,000,0,B,0,0,,,rulemap
823,8,000,0,S,0,0,,,rulemap
824,8,000,0,A,0,0,,,rulemap
825,10,000,0,B,0,0,,,rulemap
826,8,000,0,S,0,0,,,rulemap
827,9,000,0,A,0,0,,,rulemap
828,7,000,0,B,0,0,,,rulemap
829,7,000,0,S,0,0,,,rulemap
830,7,000,0,A,0,0,,,rulemap
831,10,000,0,B,0,0,,,rulemap
832,8,000,0,S,0,0,,,rulemap
833,10,000,0,A,0,0,,,rulemap
834,10,000,0,B,0,0,,,rulemap
835,10,000,0,S,0,0,,,rulemap
836,8,000,0,A,0,0,,,rulemap
837,10,000,0,B,0,0,,,rulemap
838,10,000,0,S,0,0,,,rulemap
839,8,000,0,A,0,0,,,rulemap
840,8,000,0,B,0,0,,,rulemap
841,10,000,0,S,0,0,,,rulemap
842,10,000,0,A,0,0,,,rulemap
843,7,000,0,B,0,0,,,rulemap
844,8,000,0,S,0,0,,,rulemap
845,7,000,0,A,0,0,,,rulemap
846,7,000,0,B,0,0,,,rulemap
847,10,000,0,S,0,0,,,rulemap
848,8,000,0,A,0,0,,,rulemap
849,7,000,0,B,0,0,,,rulemap
850,8,000,0,S,0,0,,,rulemap
851,9,000,0,A,0,0,,,rulemap
852,10,000,0,B,0,0,,,rulemap
853,8,000,0,S,0,0,,,rulemap
854,9,000,0,A,0,0,,,rulemap
855,9,000,0,B,0,0,,,rulemap
856,10,000,0,S,0,0,,,rulemap
857,10,000,0,A,0,0,,,rulemap
858,10,000,0,B,0,0,,,rulemap
859,9,000,0,S,0,0,,,rulemap
860,10,000,0,A,0,0,,,rulemap
861,9,000,0,B,0,0,,,rulemap
862,8,000,0,S,0,0,,,rulemap
863,10,000,0,A,0,0,,,rulemap
864,10,000,0,B,0,0,,,rulemap
865,10,000,0,S,0,0,,,rulemap
866,8,000,0,A,0,0,,,rulemap
867,9,000,0,B,0,0,,,rulemap
868,7,000,0,S,0,0,,,rulemap
869,7,000,0,A,0,0,,,rulemap
870,10,000,0,B,0,0,,,rulemap
871,10,000,0,S,0,0,,,rulemap
872,7,000,0,A,0,0,,,rulemap
873,9,000,0,B,0,0,,,rulemap
874,10,000,0,S,0,0,,,rulemap
875,8,000,0,A,0,0,,,rulemap
876,9,000,0,B,0,0,,,rulemap
877,8,000,0,S,0,0,,,rulemap
878,7,000,0,A,0,0,,,rulemap
879,8,000,0,B,0,0,,,rulemap
880,8,000,0,S,0,0,,,rulemap
881,9,000,0,A,0,0,,,rulemap
882,7,000,0,B,0,0,,,rulemap
883,10,000,0,S,0,0,,,rulemap
884,9,000,0,A,0,0,,,rulemap
885,7,000,0,B,0,0,,,rulemap
886,10,000,0,S,0,0,,,rulemap
887,10,000,0,A,0,0,,,rulemap
888,10,000,0,B,0,0,,,rulemap
889,10,000,0,S,0,0,,,rulemap
890,10,000,0,A,0,0,,,rulemap
891,8,000,0,B,0,0,,,rulemap
892,10,000,0,S,0,0,,,rulemap
893,9,000,0,A,0,0,,,rulemap
894,9,000,0,B,0,0,,,rulemap
895,9,000,0,S,0,0,,,rulemap
896,9,000,0,A,0,0,,,rulemap
897,10,000,0,B,0,0,,,rulemap
898,8,000,0,S,0,0,,,rulemap
899,8,000,0,A,0,0,,,rulemap
900,8,000,0,B,0,0,,,rulemap
901,9,000,0,S,0,0,,,rulemap
902,10,000,0,A,0,0,,,rulemap
903,10,000,0,B,0,0,,,rulemap
904,7,000,0,S,0,0,,,rulemap
905,10,000,0,A,0,0,,,rulemap
906,10,000,0,B,0,0,,,rulemap
907,9,000,0,S,0,0,,,rulemap
908,10,000,0,A,0,0,,,rulemap
909,10,000,0,B,0,0,,,rulemap
910,10,000,0,S,0,0,,,rulemap
911,10,000,0,A,0,0,,,rulemap
912,10,000,0,B,0,0,,,rulemap
913,8,000,0,S,0,0,,,rulemap
914,9,000,0,A,0,0,,,rulemap
915,10,000,0,B,0,0,,,rulemap
916,7,000,0,S,0,0,,,rulemap
917,8,000,0,A,0,0,,,rulemap
918,10,000,0,B,0,0,,,rulemap
919,9,000,0,S,0,0,,,rulemap
920,10,000,0,A,0,0,,,rulemap
921,8,000,0,B,0,0,,,rulemap
922,10,000,0,S,0,0,,,rulemap
923,10,000,0,A,0,0,,,rulemap
924,7,000,0,B,0,0,,,rulemap
925,9,000,0,S,0,0,,,rulemap
926,9,000,0,A,0,0,,,rulemap
927,10,000,0,B,0,0,,,rulemap
928,7,000,0,S,0,0,,,rulemap
929,7,000,0,A,0,0,,,rulemap
930,9,000,0,B,0,0,,,rulemap
931,7,000,0,S,0,0,,,rulemap
932,7,000,0,A,0,0,,,rulemap
933,10,000,0,B,0,0,,,rulemap
934,8,000,0,S,0,0,,,rulemap
935,10,000,0,A,0,0,,,rulemap
936,9,000,0,B,0,0,,,rulemap
937,7,000,0,S,0,0,,,rulemap
938,10,000,0,A,0,0,,,rulemap
939,10,000,0,B,0,0,,,rulemap
940,8,000,0,S,0,0,,,rulemap
941,10,000,0,A,0,0,,,rulemap
942,8,000,0,B,0,0,,,rulemap
943,10,000,0,S,0,0,,,rulemap
944,8,000,0,A,0,0,,,rulemap
945,8,000,0,B,0,0,,,rulemap
946,8,000,0,S,0,0,,,rulemap
947,10,000,0,A,0,0,,,rulemap
948,9,000,0,B,0,0,,,rulemap
949,10,000,0,S,0,0,,,rulemap
950,10,000,0,A,0,0,,,rulemap
951,10,000,0,B,0,0,,,rulemap
952,9,000,0,S,0,0,,,rulemap
953,7,000,0,A,0,0,,,rulemap
954,8,000,0,B,0,0,,,rulemap
955,7,000,0,S,0,0,,,rulemap
956,10,000,0,A,0,0,,,rulemap
957,10,000,0,B,0,0,,,rulemap
958,7,000,0,S,0,0,,,rulemap
959,7,000,0,A,0,0,,,rulemap
960,8,000,0,B,0,0,,,rulemap
961,9,000,0,S,0,0,,,rulemap
962,10,000,0,A,0,0,,,rulemap
963,8,000,0,B,0,0,,,rulemap
964,10,000,0,S,0,0,,,rulemap
965,9,000,0,A,0,0,,,rulemap
966,9,000,0,B,0,0,,,rulemap
967,10,000,0,S,0,0,,,rulemap
968,8,000,0,A,0,0,,,rulemap
969,10,000,0,B,0,0,,,rulemap
970,10,000,0,S,0,0,,,rulemap
971,9,000,0,A,0,0,,,rulemap
972,8,000,0,B,0,0,,,rulemap
973,8,000,0,S,0,0,,,rulemap
974,10,000,0,A,0,0,,,rulemap
975,10,000,0,B,0,0,,,rulemap
976,9,000,0,S,0,0,,,rulemap
977,8,000,0,A,0,0,,,rulemap
978,10,000,0,B,0,0,,,rulemap
979,10,000,0,S,0,0,,,rulemap
980,10,000,0,A,0,0,,,rulemap
981,10,000,0,B,0,0,,,rulemap
982,9,000,0,S,0,0,,,rulemap
983,9,000,0,A,0,0,,,rulemap
984,9,000,0,B,0,0,,,rulemap
985,9,000,0,S,0,0,,,rulemap
986,9,000,0,A,0,0,,,rulemap
987,9,000,0,B,0,0,,,rulemap
988,9,000,0,S,0,0,,,rulemap
989,10,000,0,A,0,0,,,rulemap
990,8,000,0,B,0,0,,,rulemap
991,10,000,0,S,0,0,,,rulemap
992,7,000,0,A,0,0,,,rulemap
993,8,000,0,B,0,0,,,rulemap
994,10,000,0,S,0,0,,,rulemap
995,8,000,0,A,0,0,,,rulemap
996,7,000,0,B,0,0,,,rulemap
997,10,000,0,S,0,0,,,rulemap
998,9,000,0,A,0,0,,,rulemap
999,8,000,0,B,0,0,,,rulemap
1000,7,000,0,S,0,0,,,rulemap
