maze,steps,maze_final_binary,maze_final_decimal,center_agent,flag_1,flag_2,case_type,move_dominant_agents,move_type
772,10,000,0,S,0,0,,,random
773,10,000,0,A,0,0,,,random
774,10,000,0,B,0,0,,,random
775,10,000,0,S,0,0,,,random
776,10,000,0,A,0,0,,,random
777,10,000,0,B,0,0,,,random
778,10,000,0,S,0,0,,,random
779,10,100,4,A,0,0,,,random
780,10,000,0,B,0,0,,,random
781,10,000,0,S,0,0,,,random
782,10,000,0,A,0,0,,,random
783,10,000,0,B,0,0,,,random
784,10,000,0,S,0,0,,,random
785,10,000,0,A,0,0,,,random
786,10,000,0,B,0,0,,,random
787,10,000,0,S,0,0,,,random
788,10,000,0,A,0,0,,,random
789,10,000,0,B,0,0,,,random
790,10,000,0,S,0,0,,,random
791,10,000,0,A,0,0,,,random
792,10,000,0,B,0,0,,,random
793,10,000,0,S,0,0,,,random
794,10,000,0,A,0,0,,,random
795,10,000,0,B,0,0,,,random
796,10,000,0,S,0,0,,,random
797,10,000,0,A,0,0,,,random
798,10,100,4,B,0,0,,,random
799,10,001,1,S,0,0,,,random
800,10,000,0,A,0,0,,,random
801,10,000,0,B,0,0,,,random
802,10,000,0,S,0,0,,,random
803,10,000,0,A,0,0,,,random
804,10,100,4,B,0,0,,,random
805,10,000,0,S,0,0,,,random
806,10,000,0,A,0,0,,,random
807,10,000,0,B,0,0,,,random
808,10,000,0,S,0,0,,,random
809,10,000,0,A,0,0,,,random
810,10,000,0,B,0,0,,,random
811,10,000,0,S,0,0,,,random
812,10,001,1,A,0,0,,,random
813,10,000,0,B,0,0,,,random
814,10,000,0,S,0,0,,,random
815,10,000,0,A,0,0,,,random
816,10,010,2,B,0,0,,,random
817,10,000,0,S,0,0,,,random
818,10,000,0,A,0,0,,,random
819,10,000,0,B,0,0,,,random
820,10,000,0,S,0,0,,,random
821,10,100,4,A,0,0,,,random
822,10,000,0,B,0,0,,,random
823,10,000,0,S,0,0,,,random
824,10,000,0,A,0,0,,,random
825,10,000,0,B,0,0,,,random
826,10,000,0,S,0,0,,,random
827,10,000,0,A,0,0,,,random
828,10,000,0,B,0,0,,,random
829,10,000,0,S,0,0,,,random
830,10,000,0,A,0,0,,,random
831,10,000,0,B,0,0,,,random
832,10,000,0,S,0,0,,,random
833,10,000,0,A,0,0,,,random
834,10,000,0,B,0,0,,,random
835,10,000,0,S,0,0,,,random
836,10,000,0,A,0,0,,,random
837,10,001,1,B,0,0,,,random
838,10,000,0,S,0,0,,,random
839,10,000,0,A,0,0,,,random
840,10,000,0,B,0,0,,,random
841,10,000,0,S,0,0,,,random
842,10,000,0,A,0,0,,,random
843,10,000,0,B,0,0,,,random
844,10,000,0,S,0,0,,,random
845,10,000,0,A,0,0,,,random
846,10,100,4,B,0,0,,,random
847,10,000,0,S,0,0,,,random
848,10,001,1,A,0,0,,,random
849,10,000,0,B,0,0,,,random
850,10,000,0,S,0,0,,,random
851,10,001,1,A,0,0,,,random
852,10,000,0,B,0,0,,,random
853,10,000,0,S,0,0,,,random
854,10,000,0,A,0,0,,,random
855,10,000,0,B,0,0,,,random
856,10,000,0,S,0,0,,,random
857,10,000,0,A,0,0,,,random
858,10,000,0,B,0,0,,,random
859,10,000,0,S,0,0,,,random
860,10,000,0,A,0,0,,,random
861,10,000,0,B,0,0,,,random
862,10,000,0,S,0,0,,,random
863,10,000,0,A,0,0,,,random
864,10,000,0,B,0,0,,,random
865,10,000,0,S,0,0,,,random
866,10,000,0,A,0,0,,,random
867,10,000,0,B,0,0,,,random
868,10,000,0,S,0,0,,,random
869,10,000,0,A,0,0,,,random
870,10,000,0,B,0,0,,,random
871,10,000,0,S,0,0,,,random
872,10,000,0,A,0,0,,,random
873,10,000,0,B,0,0,,,random
874,10,011,3,S,0,0,,,random
875,10,000,0,A,0,0,,,random
876,10,000,0,B,0,0,,,random
877,10,001,1,S,0,0,,,random
878,10,000,0,A,0,0,,,random
879,10,010,2,B,0,0,,,random
880,10,000,0,S,0,0,,,random
881,10,000,0,A,0,0,,,random
882,10,000,0,B,0,0,,,random
883,10,000,0,S,0,0,,,random
884,10,000,0,A,0,0,,,random
885,10,000,0,B,0,0,,,random
886,10,000,0,S,0,0,,,random
887,10,000,0,A,0,0,,,random
888,10,000,0,B,0,0,,,random
889,10,100,4,S,0,0,,,random
890,10,000,0,A,0,0,,,random
891,10,000,0,B,0,0,,,random
892,10,000,0,S,0,0,,,random
893,10,000,0,A,0,0,,,random
894,10,000,0,B,0,0,,,random
895,10,000,0,S,0,0,,,random
896,10,000,0,A,0,0,,,random
897,10,000,0,B,0,0,,,random
898,10,100,4,S,0,0,,,random
899,10,000,0,A,0,0,,,random
900,10,000,0,B,0,0,,,random
901,10,000,0,S,0,0,,,random
902,10,000,0,A,0,0,,,random
903,10,000,0,B,0,0,,,random
904,10,000,0,S,0,0,,,random
905,10,000,0,A,0,0,,,random
906,10,000,0,B,0,0,,,random
907,10,100,4,S,0,0,,,random
908,10,000,0,A,0,0,,,random
909,10,000,0,B,0,0,,,random
910,10,001,1,S,0,0,,,random
911,10,100,4,A,0,0,,,random
912,10,000,0,B,0,0,,,random
913,10,000,0,S,0,0,,,random
914,10,000,0,A,0,0,,,random
915,10,000,0,B,0,0,,,random
916,10,000,0,S,0,0,,,random
917,10,000,0,A,0,0,,,random
918,10,000,0,B,0,0,,,random
919,10,000,0,S,0,0,,,random
920,10,000,0,A,0,0,,,random
921,10,001,1,B,0,0,,,random
922,10,000,0,S,0,0,,,random
923,10,000,0,A,0,0,,,random
924,10,000,0,B,0,0,,,random
925,10,000,0,S,0,0,,,random
926,10,000,0,A,0,0,,,random
927,10,000,0,B,0,0,,,random
928,10,000,0,S,0,0,,,random
929,10,000,0,A,0,0,,,random
930,10,000,0,B,0,0,,,random
931,10,000,0,S,0,0,,,random
932,10,000,0,A,0,0,,,random
933,10,000,0,B,0,0,,,random
934,10,000,0,S,0,0,,,random
935,10,000,0,A,0,0,,,random
936,10,000,0,B,0,0,,,random
937,10,000,0,S,0,0,,,random
938,10,000,0,A,0,0,,,random
939,10,000,0,B,0,0,,,random
940,10,100,4,S,0,0,,,random
941,10,001,1,A,0,0,,,random
942,10,000,0,B,0,0,,,random
943,10,000,0,S,0,0,,,random
944,10,000,0,A,0,0,,,random
945,10,000,0,B,0,0,,,random
946,10,000,0,S,0,0,,,random
947,10,001,1,A,0,0,,,random
948,10,000,0,B,0,0,,,random
949,10,010,2,S,0,0,,,random
950,10,000,0,A,0,0,,,random
951,10,000,0,B,0,0,,,random
952,10,000,0,S,0,0,,,random
953,10,000,0,A,0,0,,,random
954,10,000,0,B,0,0,,,random
955,10,010,2,S,0,0,,,random
956,10,000,0,A,0,0,,,random
957,10,000,0,B,0,0,,,random
958,10,000,0,S,0,0,,,random
959,10,000,0,A,0,0,,,random
960,10,000,0,B,0,0,,,random
961,10,000,0,S,0,0,,,random
962,10,000,0,A,0,0,,,random
963,10,000,0,B,0,0,,,random
964,10,000,0,S,0,0,,,random
965,10,000,0,A,0,0,,,random
966,10,000,0,B,0,0,,,random
967,10,000,0,S,0,0,,,random
968,10,000,0,A,0,0,,,random
969,10,000,0,B,0,0,,,random
970,10,000,0,S,0,0,,,random
971,10,000,0,A,0,0,,,random
972,10,000,0,B,0,0,,,random
973,10,100,4,S,0,0,,,random
974,10,000,0,A,0,0,,,random
975,10,000,0,B,0,0,,,random
976,10,000,0,S,0,0,,,random
977,10,000,0,A,0,0,,,random
978,10,000,0,B,0,0,,,random
979,10,000,0,S,0,0,,,random
980,10,000,0,A,0,0,,,random
981,10,000,0,B,0,0,,,random
982,10,000,0,S,0,0,,,random
983,10,000,0,A,0,0,,,random
984,10,000,0,B,0,0,,,random
985,10,000,0,S,0,0,,,random
986,10,000,0,A,0,0,,,random
987,10,000,0,B,0,0,,,random
988,10,000,0,S,0,0,,,random
989,10,000,0,A,0,0,,,random
990,10,100,4,B,0,0,,,random
991,10,000,0,S,0,0,,,random
992,10,000,0,A,0,0,,,random
993,10,000,0,B,0,0,,,random
994,10,000,0,S,0,0,,,random
995,10,000,0,A,0,0,,,random
996,10,000,0,B,0,0,,,random
997,10,010,2,S,0,0,,,random
998,10,000,0,A,0,0,,,random
999,10,000,0,B,0,0,,,random
1000,10,001,1,S,0,0,,,random
