maze,steps,maze_final_binary,maze_final_decimal,center_agent,flag_1,flag_2,case_type,move_dominant_agents,move_type
435,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
436,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
437,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
438,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
439,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
440,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
441,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
442,10,011,3,A,0,0,2,"(0, 1)",intermediate_case2
443,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
444,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
445,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
446,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
447,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
448,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
449,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
450,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
451,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
452,10,010,2,B,0,0,2,"(0, 2)",intermediate_case2
453,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
454,10,011,3,A,0,0,2,"(0, 1)",intermediate_case2
455,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
456,10,111,7,C,0,0,2,"(0, 1)",intermediate_case2
457,10,111,7,A,0,0,2,"(1, 2)",intermediate_case2
458,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
459,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
460,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
461,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
462,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
463,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
464,10,011,3,B,0,0,2,"(1, 2)",intermediate_case2
465,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
466,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
467,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
468,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
469,10,011,3,A,0,0,2,"(1, 2)",intermediate_case2
470,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
471,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
472,10,001,1,A,0,0,2,"(0, 1)",intermediate_case2
473,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
474,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
475,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
476,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
477,10,010,2,C,0,0,2,"(0, 2)",intermediate_case2
478,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
479,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
480,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
481,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
482,10,010,2,B,0,0,2,"(1, 2)",intermediate_case2
483,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
484,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
485,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
486,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
487,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
488,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
489,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
490,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
491,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
492,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
493,10,011,3,A,0,0,2,"(0, 1)",intermediate_case2
494,10,011,3,B,0,0,2,"(1, 2)",intermediate_case2
495,10,001,1,C,0,0,2,"(0, 2)",intermediate_case2
496,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
497,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
498,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
499,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
500,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
501,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
502,10,011,3,A,0,0,2,"(1, 2)",intermediate_case2
503,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
504,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
505,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
506,10,011,3,B,0,0,2,"(0, 2)",intermediate_case2
507,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
508,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
509,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
510,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
511,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
512,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
513,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
514,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
515,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
516,10,010,2,C,0,0,2,"(1, 2)",intermediate_case2
517,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
518,10,001,1,B,0,0,2,"(1, 2)",intermediate_case2
519,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
520,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
521,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
522,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
523,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
524,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
525,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
526,10,001,1,A,0,0,2,"(1, 2)",intermediate_case2
527,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
528,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
529,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
530,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
531,10,011,3,C,0,0,2,"(1, 2)",intermediate_case2
532,10,001,1,A,0,0,2,"(0, 1)",intermediate_case2
533,10,011,3,B,0,0,2,"(0, 1)",intermediate_case2
534,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
535,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
536,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
537,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
538,10,011,3,A,0,0,2,"(0, 1)",intermediate_case2
539,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
540,10,111,7,C,0,0,2,"(1, 2)",intermediate_case2
541,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
542,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
543,10,011,3,C,0,0,2,"(1, 2)",intermediate_case2
544,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
545,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
546,10,011,3,C,0,0,2,"(1, 2)",intermediate_case2
547,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
548,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
549,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
550,10,011,3,A,0,0,2,"(0, 2)",intermediate_case2
551,10,011,3,B,0,0,2,"(0, 2)",intermediate_case2
552,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
553,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
554,10,010,2,B,0,0,2,"(0, 1)",intermediate_case2
555,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
556,10,001,1,A,0,0,2,"(0, 1)",intermediate_case2
557,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
558,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
559,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
560,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
561,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
562,10,001,1,A,0,0,2,"(0, 2)",intermediate_case2
563,10,010,2,B,0,0,2,"(1, 2)",intermediate_case2
564,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
565,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
566,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
567,10,001,1,C,0,0,2,"(0, 2)",intermediate_case2
568,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
569,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
570,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
571,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
572,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
573,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
574,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
575,10,010,2,B,0,0,2,"(0, 1)",intermediate_case2
576,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
577,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
578,10,011,3,B,0,0,2,"(1, 2)",intermediate_case2
579,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
580,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
581,10,010,2,B,0,0,2,"(0, 2)",intermediate_case2
582,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
583,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
584,10,011,3,B,0,0,2,"(0, 2)",intermediate_case2
585,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
586,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
587,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
588,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
589,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
590,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
591,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
592,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
593,10,011,3,B,0,0,2,"(1, 2)",intermediate_case2
594,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
595,10,111,7,A,0,0,2,"(1, 2)",intermediate_case2
596,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
597,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
598,10,001,1,A,0,0,2,"(0, 2)",intermediate_case2
599,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
600,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
601,10,010,2,A,0,0,2,"(1, 2)",intermediate_case2
602,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
603,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
604,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
605,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
606,10,010,2,C,0,0,2,"(0, 2)",intermediate_case2
607,10,001,1,A,0,0,2,"(1, 2)",intermediate_case2
608,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
609,10,010,2,C,0,0,2,"(1, 2)",intermediate_case2
610,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
611,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
612,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
613,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
614,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
615,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
616,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
617,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
618,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
619,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
620,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
621,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
622,10,111,7,A,0,0,2,"(1, 2)",intermediate_case2
623,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
624,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
625,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
626,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
627,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
628,10,001,1,A,0,0,2,"(0, 1)",intermediate_case2
629,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
630,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
631,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
632,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
633,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
634,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
635,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
636,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
637,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
638,10,011,3,B,0,0,2,"(1, 2)",intermediate_case2
639,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
640,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
641,10,001,1,B,0,0,2,"(1, 2)",intermediate_case2
642,10,011,3,C,0,0,2,"(0, 1)",intermediate_case2
643,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
644,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
645,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
646,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
647,10,010,2,B,0,0,2,"(1, 2)",intermediate_case2
648,10,010,2,C,0,0,2,"(1, 2)",intermediate_case2
649,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
650,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
651,10,111,7,C,0,0,2,"(0, 1)",intermediate_case2
652,10,111,7,A,0,0,2,"(0, 2)",intermediate_case2
653,10,010,2,B,0,0,2,"(0, 1)",intermediate_case2
654,10,010,2,C,0,0,2,"(1, 2)",intermediate_case2
655,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
656,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
657,10,010,2,C,0,0,2,"(1, 2)",intermediate_case2
658,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
659,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
660,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
661,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
662,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
663,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
664,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
665,10,001,1,B,0,0,2,"(0, 1)",intermediate_case2
666,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
667,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
668,10,010,2,B,0,0,2,"(0, 2)",intermediate_case2
669,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
670,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
671,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
672,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
673,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
674,10,011,3,B,0,0,2,"(0, 2)",intermediate_case2
675,10,001,1,C,0,0,2,"(0, 2)",intermediate_case2
676,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
677,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
678,10,011,3,C,0,0,2,"(1, 2)",intermediate_case2
679,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
680,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
681,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
682,10,001,1,A,0,0,2,"(1, 2)",intermediate_case2
683,10,011,3,B,0,0,2,"(1, 2)",intermediate_case2
684,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
685,10,011,3,A,0,0,2,"(0, 1)",intermediate_case2
686,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
687,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
688,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
689,10,011,3,B,0,0,2,"(1, 2)",intermediate_case2
690,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
691,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
692,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
693,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
694,10,011,3,A,0,0,2,"(0, 1)",intermediate_case2
695,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
696,10,010,2,C,0,0,2,"(0, 1)",intermediate_case2
697,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
698,10,011,3,B,0,0,2,"(0, 1)",intermediate_case2
699,10,111,7,C,0,0,2,"(1, 2)",intermediate_case2
700,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
701,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
702,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
703,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
704,10,001,1,B,0,0,2,"(1, 2)",intermediate_case2
705,10,001,1,C,0,0,2,"(0, 2)",intermediate_case2
706,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
707,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
708,10,001,1,C,0,0,2,"(1, 2)",intermediate_case2
709,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
710,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
711,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
712,10,011,3,A,0,0,2,"(0, 2)",intermediate_case2
713,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
714,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
715,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
716,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
717,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
718,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
719,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
720,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
721,10,111,7,A,0,0,2,"(1, 2)",intermediate_case2
722,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
723,10,011,3,C,0,0,2,"(0, 1)",intermediate_case2
724,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
725,10,011,3,B,0,0,2,"(0, 2)",intermediate_case2
726,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
727,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
728,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
729,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
730,10,111,7,A,0,0,2,"(1, 2)",intermediate_case2
731,10,011,3,B,0,0,2,"(0, 2)",intermediate_case2
732,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
733,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
734,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
735,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
736,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
737,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
738,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
739,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
740,10,111,7,B,0,0,2,"(0, 1)",intermediate_case2
741,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
742,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
743,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
744,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
745,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
746,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
747,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
748,10,111,7,A,0,0,2,"(1, 2)",intermediate_case2
749,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
750,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
751,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
752,10,010,2,B,0,0,2,"(1, 2)",intermediate_case2
753,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
754,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
755,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
756,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
757,10,001,1,A,0,0,2,"(0, 1)",intermediate_case2
758,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
759,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
760,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
761,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
762,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
763,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
764,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
765,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
766,10,011,3,A,0,0,2,"(1, 2)",intermediate_case2
767,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
768,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
769,10,001,1,A,0,0,2,"(0, 1)",intermediate_case2
770,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
771,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
772,10,001,1,A,0,0,2,"(0, 1)",intermediate_case2
773,10,011,3,B,0,0,2,"(1, 2)",intermediate_case2
774,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
775,10,001,1,A,0,0,2,"(1, 2)",intermediate_case2
776,10,111,7,B,0,0,2,"(1, 2)",intermediate_case2
777,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
778,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
779,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
780,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
781,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
782,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
783,10,111,7,C,0,0,2,"(1, 2)",intermediate_case2
784,10,011,3,A,0,0,2,"(0, 1)",intermediate_case2
785,10,011,3,B,0,0,2,"(1, 2)",intermediate_case2
786,10,011,3,C,0,0,2,"(1, 2)",intermediate_case2
787,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
788,10,111,7,B,0,0,2,"(0, 1)",intermediate_case2
789,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
790,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
791,10,001,1,B,0,0,2,"(1, 2)",intermediate_case2
792,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
793,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
794,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
795,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
796,10,011,3,A,0,0,2,"(1, 2)",intermediate_case2
797,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
798,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
799,10,010,2,A,0,0,2,"(0, 1)",intermediate_case2
800,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
801,10,011,3,C,0,0,2,"(0, 1)",intermediate_case2
802,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
803,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
804,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
805,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
806,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
807,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
808,10,001,1,A,0,0,2,"(1, 2)",intermediate_case2
809,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
810,10,010,2,C,0,0,2,"(0, 2)",intermediate_case2
811,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
812,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
813,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
814,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
815,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
816,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
817,10,010,2,A,0,0,2,"(1, 2)",intermediate_case2
818,10,011,3,B,0,0,2,"(0, 2)",intermediate_case2
819,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
820,10,011,3,A,0,0,2,"(0, 2)",intermediate_case2
821,10,000,0,B,0,0,2,"(0, 1)",intermediate_case2
822,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
823,10,001,1,A,0,0,2,"(0, 1)",intermediate_case2
824,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
825,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
826,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
827,10,010,2,B,0,0,2,"(1, 2)",intermediate_case2
828,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
829,10,111,7,A,0,0,2,"(0, 2)",intermediate_case2
830,10,011,3,B,0,0,2,"(0, 1)",intermediate_case2
831,10,011,3,C,0,0,2,"(0, 1)",intermediate_case2
832,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
833,10,111,7,B,0,0,2,"(0, 1)",intermediate_case2
834,10,011,3,C,0,0,2,"(0, 1)",intermediate_case2
835,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
836,10,001,1,B,0,0,2,"(0, 1)",intermediate_case2
837,10,010,2,C,0,0,2,"(0, 2)",intermediate_case2
838,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
839,10,011,3,B,0,0,2,"(0, 2)",intermediate_case2
840,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
841,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
842,10,001,1,B,0,0,2,"(0, 2)",intermediate_case2
843,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
844,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
845,10,111,7,B,0,0,2,"(1, 2)",intermediate_case2
846,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
847,10,000,0,A,0,0,2,"(0, 1)",intermediate_case2
848,10,011,3,B,0,0,2,"(1, 2)",intermediate_case2
849,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
850,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
851,10,011,3,B,0,0,2,"(0, 1)",intermediate_case2
852,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
853,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
854,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
855,10,000,0,C,0,0,2,"(0, 1)",intermediate_case2
856,10,011,3,A,0,0,2,"(0, 1)",intermediate_case2
857,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
858,10,001,1,C,0,0,2,"(1, 2)",intermediate_case2
859,10,001,1,A,0,0,2,"(0, 2)",intermediate_case2
860,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
861,10,000,0,C,0,0,2,"(1, 2)",intermediate_case2
862,10,001,1,A,0,0,2,"(0, 2)",intermediate_case2
863,10,000,0,B,0,0,2,"(0, 2)",intermediate_case2
864,10,011,3,C,0,0,2,"(0, 2)",intermediate_case2
865,10,000,0,A,0,0,2,"(0, 2)",intermediate_case2
866,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
867,10,000,0,C,0,0,2,"(0, 2)",intermediate_case2
868,10,000,0,A,0,0,2,"(1, 2)",intermediate_case2
869,10,000,0,B,0,0,2,"(1, 2)",intermediate_case2
