maze,steps,maze_final_binary,maze_final_decimal,center_agent,flag_1,flag_2,case_type,move_dominant_agents,move_type
435,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
436,10,001,1,A,0,0,1,"(0, 2)",intermediate_case1
437,10,010,2,B,0,0,1,"(0, 1)",intermediate_case1
438,10,010,2,C,0,0,1,"(0, 2)",intermediate_case1
439,10,001,1,A,0,0,1,"(1, 2)",intermediate_case1
440,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
441,10,010,2,C,0,0,1,"(1, 2)",intermediate_case1
442,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
443,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
444,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
445,10,001,1,A,0,0,1,"(1, 2)",intermediate_case1
446,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
447,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
448,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
449,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
450,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
451,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
452,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
453,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
454,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
455,10,010,2,B,0,0,1,"(1, 2)",intermediate_case1
456,10,010,2,C,0,0,1,"(0, 1)",intermediate_case1
457,10,010,2,A,0,0,1,"(0, 1)",intermediate_case1
458,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
459,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
460,10,001,1,A,0,0,1,"(0, 2)",intermediate_case1
461,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
462,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
463,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
464,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
465,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
466,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
467,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
468,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
469,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
470,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
471,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
472,10,001,1,A,0,0,1,"(0, 2)",intermediate_case1
473,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
474,10,100,4,C,0,0,1,"(0, 1)",intermediate_case1
475,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
476,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
477,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
478,10,001,1,A,0,0,1,"(0, 1)",intermediate_case1
479,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
480,10,010,2,C,0,0,1,"(1, 2)",intermediate_case1
481,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
482,10,010,2,B,0,0,1,"(0, 2)",intermediate_case1
483,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
484,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
485,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
486,10,111,7,C,0,0,1,"(1, 2)",intermediate_case1
487,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
488,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
489,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
490,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
491,10,010,2,B,0,0,1,"(1, 2)",intermediate_case1
492,10,010,2,C,0,0,1,"(0, 2)",intermediate_case1
493,10,001,1,A,0,0,1,"(0, 2)",intermediate_case1
494,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
495,10,010,2,C,0,0,1,"(0, 2)",intermediate_case1
496,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
497,10,100,4,B,0,0,1,"(0, 1)",intermediate_case1
498,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
499,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
500,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
501,10,100,4,C,0,0,1,"(0, 2)",intermediate_case1
502,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
503,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
504,10,001,1,C,0,0,1,"(0, 1)",intermediate_case1
505,10,010,2,A,0,0,1,"(1, 2)",intermediate_case1
506,10,100,4,B,0,0,1,"(0, 2)",intermediate_case1
507,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
508,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
509,10,010,2,B,0,0,1,"(0, 2)",intermediate_case1
510,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
511,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
512,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
513,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
514,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
515,10,010,2,B,0,0,1,"(0, 2)",intermediate_case1
516,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
517,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
518,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
519,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
520,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
521,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
522,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
523,10,100,4,A,0,0,1,"(0, 2)",intermediate_case1
524,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
525,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
526,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
527,10,001,1,B,0,0,1,"(0, 2)",intermediate_case1
528,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
529,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
530,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
531,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
532,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
533,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
534,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
535,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
536,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
537,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
538,10,100,4,A,0,0,1,"(1, 2)",intermediate_case1
539,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
540,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
541,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
542,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
543,10,100,4,C,0,0,1,"(0, 2)",intermediate_case1
544,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
545,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
546,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
547,10,001,1,A,0,0,1,"(1, 2)",intermediate_case1
548,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
549,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
550,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
551,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
552,10,100,4,C,0,0,1,"(1, 2)",intermediate_case1
553,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
554,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
555,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
556,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
557,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
558,10,001,1,C,0,0,1,"(0, 1)",intermediate_case1
559,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
560,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
561,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
562,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
563,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
564,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
565,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
566,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
567,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
568,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
569,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
570,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
571,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
572,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
573,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
574,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
575,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
576,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
577,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
578,10,010,2,B,0,0,1,"(0, 1)",intermediate_case1
579,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
580,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
581,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
582,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
583,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
584,10,001,1,B,0,0,1,"(0, 1)",intermediate_case1
585,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
586,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
587,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
588,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
589,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
590,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
591,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
592,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
593,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
594,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
595,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
596,8,000,0,B,0,0,1,"(0, 2)",intermediate_case1
597,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
598,10,010,2,A,0,0,1,"(0, 1)",intermediate_case1
599,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
600,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
601,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
602,10,010,2,B,0,0,1,"(1, 2)",intermediate_case1
603,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
604,10,010,2,A,0,0,1,"(0, 2)",intermediate_case1
605,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
606,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
607,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
608,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
609,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
610,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
611,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
612,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
613,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
614,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
615,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
616,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
617,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
618,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
619,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
620,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
621,10,010,2,C,0,0,1,"(0, 1)",intermediate_case1
622,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
623,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
624,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
625,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
626,10,100,4,B,0,0,1,"(1, 2)",intermediate_case1
627,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
628,10,001,1,A,0,0,1,"(0, 2)",intermediate_case1
629,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
630,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
631,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
632,10,001,1,B,0,0,1,"(0, 2)",intermediate_case1
633,10,100,4,C,0,0,1,"(0, 2)",intermediate_case1
634,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
635,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
636,10,001,1,C,0,0,1,"(0, 1)",intermediate_case1
637,10,100,4,A,0,0,1,"(1, 2)",intermediate_case1
638,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
639,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
640,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
641,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
642,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
643,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
644,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
645,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
646,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
647,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
648,10,010,2,C,0,0,1,"(1, 2)",intermediate_case1
649,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
650,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
651,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
652,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
653,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
654,10,001,1,C,0,0,1,"(0, 2)",intermediate_case1
655,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
656,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
657,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
658,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
659,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
660,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
661,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
662,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
663,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
664,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
665,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
666,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
667,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
668,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
669,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
670,10,001,1,A,0,0,1,"(0, 1)",intermediate_case1
671,10,001,1,B,0,0,1,"(1, 2)",intermediate_case1
672,10,010,2,C,0,0,1,"(0, 1)",intermediate_case1
673,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
674,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
675,10,001,1,C,0,0,1,"(0, 1)",intermediate_case1
676,10,001,1,A,0,0,1,"(0, 2)",intermediate_case1
677,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
678,10,010,2,C,0,0,1,"(1, 2)",intermediate_case1
679,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
680,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
681,10,100,4,C,0,0,1,"(0, 2)",intermediate_case1
682,10,010,2,A,0,0,1,"(0, 1)",intermediate_case1
683,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
684,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
685,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
686,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
687,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
688,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
689,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
690,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
691,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
692,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
693,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
694,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
695,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
696,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
697,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
698,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
699,10,001,1,C,0,0,1,"(0, 1)",intermediate_case1
700,10,010,2,A,0,0,1,"(1, 2)",intermediate_case1
701,10,010,2,B,0,0,1,"(0, 2)",intermediate_case1
702,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
703,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
704,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
705,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
706,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
707,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
708,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
709,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
710,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
711,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
712,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
713,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
714,10,100,4,C,0,0,1,"(0, 1)",intermediate_case1
715,10,001,1,A,0,0,1,"(1, 2)",intermediate_case1
716,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
717,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
718,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
719,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
720,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
721,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
722,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
723,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
724,10,010,2,A,0,0,1,"(0, 2)",intermediate_case1
725,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
726,10,010,2,C,0,0,1,"(0, 1)",intermediate_case1
727,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
728,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
729,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
730,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
731,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
732,10,010,2,C,0,0,1,"(1, 2)",intermediate_case1
733,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
734,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
735,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
736,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
737,10,100,4,B,0,0,1,"(1, 2)",intermediate_case1
738,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
739,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
740,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
741,10,001,1,C,0,0,1,"(0, 2)",intermediate_case1
742,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
743,10,001,1,B,0,0,1,"(0, 1)",intermediate_case1
744,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
745,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
746,10,010,2,B,0,0,1,"(0, 2)",intermediate_case1
747,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
748,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
749,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
750,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
751,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
752,10,001,1,B,0,0,1,"(0, 2)",intermediate_case1
753,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
754,10,100,4,A,0,0,1,"(1, 2)",intermediate_case1
755,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
756,10,100,4,C,0,0,1,"(1, 2)",intermediate_case1
757,10,100,4,A,0,0,1,"(0, 1)",intermediate_case1
758,10,001,1,B,0,0,1,"(1, 2)",intermediate_case1
759,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
760,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
761,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
762,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
763,10,001,1,A,0,0,1,"(0, 1)",intermediate_case1
764,10,010,2,B,0,0,1,"(0, 1)",intermediate_case1
765,10,010,2,C,0,0,1,"(0, 2)",intermediate_case1
766,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
767,10,001,1,B,0,0,1,"(1, 2)",intermediate_case1
768,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
769,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
770,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
771,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
772,10,010,2,A,0,0,1,"(0, 2)",intermediate_case1
773,10,010,2,B,0,0,1,"(0, 2)",intermediate_case1
774,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
775,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
776,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
777,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
778,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
779,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
780,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
781,10,001,1,A,0,0,1,"(0, 2)",intermediate_case1
782,10,100,4,B,0,0,1,"(0, 1)",intermediate_case1
783,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
784,10,010,2,A,0,0,1,"(0, 2)",intermediate_case1
785,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
786,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
787,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
788,10,010,2,B,0,0,1,"(1, 2)",intermediate_case1
789,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
790,10,100,4,A,0,0,1,"(0, 1)",intermediate_case1
791,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
792,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
793,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
794,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
795,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
796,10,100,4,A,0,0,1,"(0, 1)",intermediate_case1
797,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
798,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
799,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
800,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
801,10,010,2,C,0,0,1,"(0, 2)",intermediate_case1
802,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
803,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
804,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
805,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
806,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
807,5,000,0,C,0,0,1,"(0, 2)",intermediate_case1
808,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
809,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
810,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
811,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
812,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
813,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
814,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
815,10,000,0,B,0,0,1,"(1, 2)",intermediate_case1
816,10,010,2,C,0,0,1,"(0, 2)",intermediate_case1
817,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
818,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
819,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
820,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
821,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
822,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
823,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
824,10,010,2,B,0,0,1,"(0, 1)",intermediate_case1
825,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
826,10,001,1,A,0,0,1,"(0, 2)",intermediate_case1
827,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
828,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
829,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
830,10,001,1,B,0,0,1,"(0, 1)",intermediate_case1
831,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
832,10,010,2,A,0,0,1,"(0, 2)",intermediate_case1
833,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
834,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
835,10,001,1,A,0,0,1,"(0, 1)",intermediate_case1
836,10,010,2,B,0,0,1,"(1, 2)",intermediate_case1
837,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
838,10,010,2,A,0,0,1,"(1, 2)",intermediate_case1
839,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
840,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
841,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
842,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
843,10,001,1,C,0,0,1,"(0, 1)",intermediate_case1
844,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
845,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
846,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
847,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
848,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
849,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
850,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
851,10,010,2,B,0,0,1,"(0, 2)",intermediate_case1
852,10,000,0,C,0,0,1,"(0, 2)",intermediate_case1
853,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
854,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
855,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
856,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
857,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
858,10,000,0,C,0,0,1,"(0, 1)",intermediate_case1
859,10,000,0,A,0,0,1,"(1, 2)",intermediate_case1
860,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
861,10,001,1,C,0,0,1,"(0, 1)",intermediate_case1
862,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
863,10,000,0,B,0,0,1,"(0, 1)",intermediate_case1
864,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
865,10,000,0,A,0,0,1,"(0, 1)",intermediate_case1
866,10,000,0,B,0,0,1,"(0, 2)",intermediate_case1
867,10,000,0,C,0,0,1,"(1, 2)",intermediate_case1
868,10,000,0,A,0,0,1,"(0, 2)",intermediate_case1
869,10,010,2,B,0,0,1,"(0, 1)",intermediate_case1
